datetime,open,high,low,close,volume,foreign_net_buy_x,invest_trust_net_buy_x,dealer_net_buy_x,foreign_net_buy_y,invest_trust_net_buy_y,dealer_net_buy_y,foreign_net_buy,invest_trust_net_buy,dealer_net_buy
2025-05-02T00:00:00+08:00,51.2,55.0,50.9,55.0,53793914,,,,,,,,,
2025-05-05T00:00:00+08:00,55.5,56.4,50.0,51.3,58780394,,,,,,,,,
2025-05-06T00:00:00+08:00,50.6,52.2,50.3,50.9,13671902,,,,,,,,,
2025-05-07T00:00:00+08:00,51.5,51.7,49.7,50.1,9644869,,,,,,,,,
2025-05-08T00:00:00+08:00,50.4,51.3,50.0,50.3,6060773,,,,,,,,,
2025-05-09T00:00:00+08:00,50.8,51.2,49.15,49.9,7029868,,,,,,,,,
2025-05-12T00:00:00+08:00,50.9,52.7,50.6,50.7,12061588,,,,,,,,,
2025-05-13T00:00:00+08:00,52.0,52.9,50.6,51.0,8962139,,,,,,,,,
2025-05-14T00:00:00+08:00,52.0,52.5,51.3,52.0,6778122,,,,,,,,,
2025-05-15T00:00:00+08:00,51.8,52.4,51.4,51.9,3766404,,,,,,,,,
2025-05-16T00:00:00+08:00,51.9,54.6,51.5,52.6,14924335,,,,,,,,,
2025-05-19T00:00:00+08:00,52.4,53.0,50.3,50.3,5240308,,,,,,,,,
2025-05-20T00:00:00+08:00,51.5,51.9,49.9,50.0,3782284,,,,,,,,,
2025-05-21T00:00:00+08:00,50.5,51.2,50.1,50.3,2388136,,,,,,,,,
2025-05-22T00:00:00+08:00,50.0,50.0,48.85,49.1,2852013,,,,,,,,,
2025-05-23T00:00:00+08:00,49.6,52.0,48.55,50.4,8801888,,,,,,,,,
2025-05-26T00:00:00+08:00,49.9,53.9,49.7,52.5,25927123,,,,,,,,,
2025-05-27T00:00:00+08:00,52.5,53.5,51.0,52.5,13363907,,,,,,,,,
2025-05-28T00:00:00+08:00,53.0,53.6,50.7,51.2,10128888,,,,,,,,,
2025-05-29T00:00:00+08:00,51.7,51.9,50.3,50.3,3648325,,,,,,,,,
2025-06-02T00:00:00+08:00,49.8,49.9,47.8,48.0,3133491,,,,,,,,,
2025-06-03T00:00:00+08:00,48.3,48.6,47.15,47.2,3293853,,,,,,,,,
2025-06-04T00:00:00+08:00,47.7,48.6,47.45,47.5,2716303,,,,,,,,,
2025-06-05T00:00:00+08:00,47.6,49.0,47.3,47.3,4343239,,,,,,,,,
2025-06-06T00:00:00+08:00,47.2,47.5,46.05,46.9,2512620,,,,,,,,,
2025-06-09T00:00:00+08:00,46.8,46.9,45.45,46.0,2145928,,,,,,,,,
2025-06-10T00:00:00+08:00,46.45,47.95,46.2,46.9,4703790,,,,,,,,,
2025-06-11T00:00:00+08:00,47.15,47.9,47.05,47.75,1845258,,,,,,,,,
2025-06-12T00:00:00+08:00,47.45,51.7,47.25,49.5,14971660,,,,,,,,,
2025-06-13T00:00:00+08:00,49.05,50.6,48.4,49.25,9861891,,,,,,,,,
2025-06-16T00:00:00+08:00,48.9,49.1,48.2,48.85,1697706,,,,,,,,,
2025-06-17T00:00:00+08:00,49.35,50.2,48.3,49.0,2661460,,,,,,,,,
2025-06-18T00:00:00+08:00,49.0,49.8,48.6,49.3,2021597,,,,,,,,,
2025-06-19T00:00:00+08:00,49.3,49.4,47.25,47.25,1191177,,,,,,,,,
2025-06-20T00:00:00+08:00,47.6,49.25,46.45,46.45,1913139,,,,,,,,,
2025-06-23T00:00:00+08:00,45.55,45.55,44.3,45.0,1425401,,,,,,,,,
2025-06-24T00:00:00+08:00,45.7,48.2,45.65,46.25,3254628,,,,,,,,,
2025-06-25T00:00:00+08:00,47.5,50.8,47.2,49.25,16956476,,,,,,,,,
2025-06-26T00:00:00+08:00,50.7,54.1,50.7,54.1,19545757,,,,,,,,,
2025-06-27T00:00:00+08:00,55.8,59.4,53.7,57.3,100835067,,,,,,,,,
