datetime,open,high,low,close,volume,foreign_net_buy,invest_trust_net_buy,dealer_net_buy
2025-05-02T00:00:00+08:00,14.79,14.83,14.79,14.83,300,,,
2025-05-05T00:00:00+08:00,15.0,15.0,15.0,15.0,200,,,
2025-05-06T00:00:00+08:00,15.01,15.01,15.01,15.01,200,,,
2025-05-07T00:00:00+08:00,14.88,14.88,14.88,14.88,200,,,
2025-05-08T00:00:00+08:00,14.98,14.98,14.98,14.98,200,,,
2025-05-09T00:00:00+08:00,15.07,15.07,15.07,15.07,200,,,
2025-05-12T00:00:00+08:00,15.03,15.03,15.03,15.03,200,,,
2025-05-13T00:00:00+08:00,15.45,15.45,15.45,15.45,200,,,
2025-05-14T00:00:00+08:00,15.36,15.36,15.36,15.36,200,,,
2025-05-15T00:00:00+08:00,15.33,15.33,15.33,15.33,200,,,
2025-05-16T00:00:00+08:00,15.43,15.43,15.43,15.43,200,,,
2025-05-19T00:00:00+08:00,15.55,15.55,15.55,15.55,200,,,
2025-05-20T00:00:00+08:00,15.6,15.6,15.6,15.6,200,,,
2025-05-21T00:00:00+08:00,15.56,15.56,15.56,15.56,200,,,
2025-05-22T00:00:00+08:00,15.27,15.27,15.27,15.27,200,,,
2025-05-23T00:00:00+08:00,15.3,15.3,15.3,15.3,200,,,
2025-05-26T00:00:00+08:00,15.25,15.25,15.25,15.25,200,,,
2025-05-27T00:00:00+08:00,15.17,15.17,15.17,15.17,200,,,
2025-05-28T00:00:00+08:00,15.25,15.25,15.25,15.25,200,,,
2025-05-29T00:00:00+08:00,15.34,15.34,15.34,15.34,200,,,
2025-06-02T00:00:00+08:00,15.41,15.41,15.41,15.41,200,,,
2025-06-03T00:00:00+08:00,15.43,15.43,15.43,15.43,200,,,
2025-06-04T00:00:00+08:00,15.5,15.5,15.5,15.5,200,,,
2025-06-05T00:00:00+08:00,15.48,15.48,15.48,15.48,200,,,
2025-06-06T00:00:00+08:00,15.44,15.44,15.44,15.44,200,,,
2025-06-09T00:00:00+08:00,15.6,15.6,15.6,15.6,200,,,
2025-06-10T00:00:00+08:00,15.6,15.6,15.6,15.6,200,,,
2025-06-11T00:00:00+08:00,15.64,15.64,15.64,15.64,200,,,
2025-06-12T00:00:00+08:00,15.64,15.64,15.64,15.64,200,,,
2025-06-13T00:00:00+08:00,15.68,15.68,15.68,15.68,200,,,
2025-06-16T00:00:00+08:00,15.4,15.4,15.4,15.4,200,,,
2025-06-17T00:00:00+08:00,15.52,15.52,15.52,15.52,200,,,
2025-06-18T00:00:00+08:00,15.41,15.41,15.41,15.41,200,,,
2025-06-19T00:00:00+08:00,15.39,15.39,15.39,15.39,200,,,
2025-06-20T00:00:00+08:00,15.39,15.39,15.39,15.39,200,,,
2025-06-23T00:00:00+08:00,15.4,15.4,15.4,15.4,200,,,
2025-06-24T00:00:00+08:00,15.55,15.55,15.55,15.55,200,,,
2025-06-25T00:00:00+08:00,15.74,15.74,15.74,15.74,200,,,
2025-06-26T00:00:00+08:00,15.71,15.71,15.71,15.71,200,,,
2025-06-27T00:00:00+08:00,15.84,15.84,15.84,15.84,200,,,
2025-06-30T00:00:00+08:00,16.0,16.0,16.0,16.0,200,,,
2025-07-01T00:00:00+08:00,16.1,16.1,16.1,16.1,200,,,
2025-07-02T00:00:00+08:00,16.25,16.25,16.25,16.25,200,,,
2025-07-03T00:00:00+08:00,16.25,16.25,16.25,16.25,200,,,
2025-07-04T00:00:00+08:00,16.38,16.38,16.38,16.38,200,,,
2025-07-07T00:00:00+08:00,16.37,16.37,16.37,16.37,200,,,
2025-07-08T00:00:00+08:00,16.22,16.22,16.22,16.22,200,,,
2025-07-09T00:00:00+08:00,16.16,16.16,16.16,16.16,200,,,
2025-07-10T00:00:00+08:00,16.23,16.23,16.23,16.23,200,,,
2025-07-11T00:00:00+08:00,16.31,16.31,16.31,16.31,200,,,
2025-07-14T00:00:00+08:00,16.2,16.2,16.2,16.2,200,,,
2025-07-15T00:00:00+08:00,16.23,16.23,16.23,16.23,200,,,
2025-07-16T00:00:00+08:00,16.07,16.07,16.07,16.07,200,,,
2025-07-17T00:00:00+08:00,16.12,16.12,16.12,16.12,200,,,
2025-07-18T00:00:00+08:00,16.24,16.24,16.24,16.24,200,,,
2025-07-21T00:00:00+08:00,16.18,16.18,16.18,16.18,200,,,
2025-07-22T00:00:00+08:00,16.18,16.18,16.18,16.18,200,,,
2025-07-23T00:00:00+08:00,16.25,16.25,16.25,16.25,200,,,
2025-07-24T00:00:00+08:00,16.43,16.43,16.43,16.43,200,,,
2025-07-25T00:00:00+08:00,16.31,16.31,16.31,16.31,200,,,
2025-07-28T00:00:00+08:00,16.39,16.39,16.39,16.39,200,,,
2025-07-29T00:00:00+08:00,16.36,16.36,16.36,16.36,200,,,
2025-07-30T00:00:00+08:00,16.29,16.29,16.29,16.29,200,,,
2025-07-31T00:00:00+08:00,16.22,16.22,16.22,16.22,200,,,
2025-08-01T00:00:00+08:00,16.1,16.1,16.1,16.1,200,,,
2025-08-04T00:00:00+08:00,15.9,15.9,15.9,15.9,200,,,
2025-08-05T00:00:00+08:00,16.12,16.12,16.12,16.12,200,,,
