datetime,open,high,low,close,volume,foreign_net_buy,invest_trust_net_buy,dealer_net_buy
2025-11-03T00:00:00+08:00,32.54,32.54,32.54,32.54,1142,-1000.0,0.0,0.0
2025-11-05T00:00:00+08:00,32.65,32.65,32.65,32.65,1384,0.0,0.0,278.0
2025-11-06T00:00:00+08:00,32.39,32.39,32.38,32.38,2924,-1000.0,0.0,-1092.0
2025-11-11T00:00:00+08:00,32.49,32.51,32.49,32.51,3000,3000.0,0.0,0.0
2025-11-12T00:00:00+08:00,32.7,32.84,32.7,32.84,71116,51000.0,0.0,-49936.0
2025-11-13T00:00:00+08:00,32.85,32.85,32.85,32.85,1000,,,
2025-11-17T00:00:00+08:00,32.4,32.4,32.4,32.4,10030,9000.0,0.0,-10030.0
2025-11-18T00:00:00+08:00,32.61,32.61,32.61,32.61,1766,0.0,0.0,1051.0
2025-11-21T00:00:00+08:00,32.41,32.41,32.41,32.41,3202,3000.0,0.0,192.0
2025-11-24T00:00:00+08:00,32.65,32.71,32.65,32.71,4012,2000.0,0.0,-18.0
2025-11-25T00:00:00+08:00,32.86,32.93,32.86,32.93,4071,2000.0,0.0,116.0
2025-11-27T00:00:00+08:00,33.09,33.16,33.09,33.16,3291,1000.0,0.0,0.0
2025-12-01T00:00:00+08:00,33.06,33.06,33.06,33.06,1000,-1000.0,0.0,0.0
2025-12-03T00:00:00+08:00,32.82,32.82,32.82,32.82,1000,0.0,0.0,1000.0
2025-12-05T00:00:00+08:00,32.8,32.8,32.8,32.8,1060,-1000.0,0.0,0.0
2025-12-08T00:00:00+08:00,32.52,32.52,32.52,32.52,1652,-1000.0,0.0,63.0
2025-12-09T00:00:00+08:00,32.43,32.43,32.43,32.43,2032,-1000.0,0.0,-62.0
2025-12-10T00:00:00+08:00,32.46,32.46,32.46,32.46,1997,1000.0,0.0,-939.0
2025-12-11T00:00:00+08:00,32.65,32.75,32.65,32.75,3000,2000.0,0.0,0.0
2025-12-15T00:00:00+08:00,32.41,32.44,32.41,32.44,2000,-1000.0,0.0,0.0
2025-12-16T00:00:00+08:00,32.51,32.59,32.51,32.59,3847,0.0,0.0,2062.0
2025-12-18T00:00:00+08:00,32.8,32.8,32.8,32.8,1009,1000.0,0.0,-1.0
2025-12-19T00:00:00+08:00,32.78,32.78,32.73,32.73,2000,-1000.0,0.0,-1000.0
