datetime,open,high,low,close,volume,foreign_net_buy_x,invest_trust_net_buy_x,dealer_net_buy_x,foreign_net_buy_y,invest_trust_net_buy_y,dealer_net_buy_y,foreign_net_buy,invest_trust_net_buy,dealer_net_buy
2025-05-02T00:00:00+08:00,24.25,24.25,23.75,24.0,78666,,,,,,,,,
2025-05-05T00:00:00+08:00,23.8,23.8,22.7,23.4,84604,,,,,,,,,
2025-05-06T00:00:00+08:00,23.4,23.6,22.8,23.55,58439,,,,,,,,,
2025-05-07T00:00:00+08:00,23.55,23.55,23.0,23.1,50202,,,,,,,,,
2025-05-08T00:00:00+08:00,23.55,24.0,23.55,23.95,62250,,,,,,,,,
2025-05-09T00:00:00+08:00,23.95,23.95,23.1,23.45,170729,,,,,,,,,
2025-05-12T00:00:00+08:00,23.45,23.75,23.0,23.7,129016,,,,,,,,,
2025-05-13T00:00:00+08:00,23.9,24.2,23.7,23.8,101894,,,,,,,,,
2025-05-14T00:00:00+08:00,24.15,25.35,24.05,25.35,287013,,,,,,,,,
2025-05-15T00:00:00+08:00,25.35,25.4,25.0,25.15,225305,,,,,,,,,
2025-05-16T00:00:00+08:00,25.55,25.55,25.05,25.3,93445,,,,,,,,,
2025-05-19T00:00:00+08:00,25.25,25.25,24.2,24.9,112835,,,,,,,,,
2025-05-20T00:00:00+08:00,26.5,27.35,26.1,27.35,1549272,,,,,,,,,
2025-05-21T00:00:00+08:00,27.45,29.7,26.8,28.5,3906483,,,,,,,,,
2025-05-22T00:00:00+08:00,27.95,28.05,27.05,27.35,691032,,,,,,,,,
2025-05-23T00:00:00+08:00,27.45,28.6,26.6,26.8,624496,,,,,,,,,
2025-05-26T00:00:00+08:00,26.85,27.0,26.25,26.6,248938,,,,,,,,,
2025-05-27T00:00:00+08:00,26.65,27.1,26.15,26.2,199728,,,,,,,,,
2025-05-28T00:00:00+08:00,26.25,26.6,26.1,26.1,130908,,,,,,,,,
2025-05-29T00:00:00+08:00,26.25,26.35,25.9,26.0,231852,,,,,,,,,
2025-06-02T00:00:00+08:00,25.9,25.9,24.85,24.85,187989,,,,,,,,,
2025-06-03T00:00:00+08:00,24.9,25.55,24.9,25.1,77724,,,,,,,,,
2025-06-04T00:00:00+08:00,25.2,25.8,25.2,25.75,80811,,,,,,,,,
2025-06-05T00:00:00+08:00,25.8,25.85,25.15,25.2,165003,,,,,,,,,
2025-06-06T00:00:00+08:00,25.35,26.8,25.25,26.1,207332,,,,,,,,,
2025-06-09T00:00:00+08:00,26.25,26.25,25.25,25.6,99917,,,,,,,,,
2025-06-10T00:00:00+08:00,25.5,26.05,25.5,25.55,119557,,,,,,,,,
2025-06-11T00:00:00+08:00,25.55,27.1,25.5,26.85,430664,,,,,,,,,
2025-06-12T00:00:00+08:00,26.85,26.85,26.45,26.6,111960,,,,,,,,,
2025-06-13T00:00:00+08:00,26.1,26.65,25.8,25.8,164479,,,,,,,,,
