datetime,open,high,low,close,volume,foreign_net_buy_x,invest_trust_net_buy_x,dealer_net_buy_x,foreign_net_buy_y,invest_trust_net_buy_y,dealer_net_buy_y,foreign_net_buy,invest_trust_net_buy,dealer_net_buy
2025-05-02T00:00:00+08:00,18.0,18.35,17.9,18.25,1874630,,,,,,,,,
2025-05-05T00:00:00+08:00,18.45,18.5,17.5,17.8,2221917,,,,,,,,,
2025-05-06T00:00:00+08:00,17.9,18.65,17.8,18.3,5771100,,,,,,,,,
2025-05-07T00:00:00+08:00,18.4,18.5,18.0,18.1,4659536,,,,,,,,,
2025-05-08T00:00:00+08:00,18.35,18.7,18.2,18.3,4074647,,,,,,,,,
2025-05-09T00:00:00+08:00,18.55,18.95,18.15,18.25,3641188,,,,,,,,,
2025-05-12T00:00:00+08:00,18.2,18.25,17.95,18.1,1208856,,,,,,,,,
2025-05-13T00:00:00+08:00,18.2,18.2,17.6,17.7,2014364,,,,,,,,,
2025-05-14T00:00:00+08:00,17.8,18.05,17.35,17.55,3023943,,,,,,,,,
2025-05-15T00:00:00+08:00,17.65,17.9,17.45,17.55,1588806,,,,,,,,,
2025-05-16T00:00:00+08:00,17.55,17.55,17.2,17.25,1253861,,,,,,,,,
2025-05-19T00:00:00+08:00,17.3,17.3,16.85,16.95,1226283,,,,,,,,,
2025-05-20T00:00:00+08:00,17.15,17.25,16.75,16.8,1273268,,,,,,,,,
2025-05-21T00:00:00+08:00,16.85,16.85,16.65,16.8,667358,,,,,,,,,
2025-05-22T00:00:00+08:00,16.8,16.8,16.5,16.6,936519,,,,,,,,,
2025-05-23T00:00:00+08:00,16.75,16.75,16.5,16.65,810591,,,,,,,,,
2025-05-26T00:00:00+08:00,16.75,16.75,16.4,16.4,651986,,,,,,,,,
2025-05-27T00:00:00+08:00,16.5,16.85,16.3,16.3,1250989,,,,,,,,,
2025-05-28T00:00:00+08:00,16.5,16.8,16.1,16.2,895832,,,,,,,,,
2025-05-29T00:00:00+08:00,16.35,16.35,15.75,15.75,907626,,,,,,,,,
2025-06-02T00:00:00+08:00,15.65,16.5,15.55,16.25,2813807,,,,,,,,,
2025-06-03T00:00:00+08:00,16.3,16.5,16.15,16.25,1826173,,,,,,,,,
2025-06-04T00:00:00+08:00,16.35,16.4,16.15,16.3,835234,,,,,,,,,
2025-06-05T00:00:00+08:00,16.3,16.35,16.1,16.2,755815,,,,,,,,,
2025-06-06T00:00:00+08:00,16.2,16.45,16.05,16.15,639605,,,,,,,,,
2025-06-09T00:00:00+08:00,16.15,16.3,15.95,16.15,638336,,,,,,,,,
2025-06-10T00:00:00+08:00,16.25,16.4,16.15,16.2,518106,,,,,,,,,
2025-06-11T00:00:00+08:00,16.2,16.25,16.0,16.2,519993,,,,,,,,,
2025-06-12T00:00:00+08:00,16.2,16.25,16.05,16.2,396559,,,,,,,,,
2025-06-13T00:00:00+08:00,16.8,17.15,15.95,15.95,4101945,,,,,,,,,
2025-06-16T00:00:00+08:00,16.05,16.4,15.85,15.85,1646572,,,,,,,,,
2025-06-17T00:00:00+08:00,15.9,16.0,15.8,15.9,847739,,,,,,,,,
2025-06-18T00:00:00+08:00,15.9,15.95,15.75,15.75,782098,,,,,,,,,
2025-06-19T00:00:00+08:00,15.75,16.05,15.45,15.65,1742314,,,,,,,,,
2025-06-20T00:00:00+08:00,15.65,15.7,15.25,15.5,925032,,,,,,,,,
2025-06-23T00:00:00+08:00,15.6,15.85,15.25,15.3,1307287,,,,,,,,,
2025-06-24T00:00:00+08:00,15.35,15.6,15.3,15.55,639709,,,,,,,,,
2025-06-25T00:00:00+08:00,15.7,15.7,15.25,15.35,821078,,,,,,,,,
2025-06-26T00:00:00+08:00,15.35,15.6,15.3,15.35,1126390,,,,,,,,,
2025-06-27T00:00:00+08:00,15.45,15.5,15.2,15.35,871667,,,,,,,,,
2025-06-30T00:00:00+08:00,15.35,15.5,15.0,15.05,1311163,,,,,,,,,
2025-07-01T00:00:00+08:00,15.15,15.35,14.8,14.95,1550610,,,,,,,,,
2025-07-02T00:00:00+08:00,14.8,14.95,14.65,14.8,1288838,,,,,,,,,
2025-07-03T00:00:00+08:00,14.85,15.0,14.8,14.9,1241493,,,,,,,,,
2025-07-04T00:00:00+08:00,15.0,15.1,14.5,14.55,958396,,,,,,,,,
2025-07-07T00:00:00+08:00,14.6,14.65,14.3,14.55,478961,,,,,,,,,
2025-07-08T00:00:00+08:00,14.55,14.55,14.2,14.35,493198,,,,,,,,,
2025-07-09T00:00:00+08:00,14.35,14.4,14.2,14.3,559785,,,,,,,,,
2025-07-10T00:00:00+08:00,14.3,14.5,14.2,14.45,378493,,,,,,,,,
2025-07-11T00:00:00+08:00,14.55,14.8,14.45,14.75,364477,,,,,,,,,
2025-07-14T00:00:00+08:00,14.75,14.8,14.5,14.6,319698,,,,,,,,,
2025-07-15T00:00:00+08:00,14.6,14.75,14.55,14.7,300777,,,,,,,,,
2025-07-16T00:00:00+08:00,14.7,14.8,14.55,14.8,893449,,,,,,,,,
2025-07-17T00:00:00+08:00,14.75,15.0,14.75,15.0,460725,,,,,,,,,
2025-07-18T00:00:00+08:00,15.0,15.1,14.85,15.0,421594,,,,,,,,,
2025-07-21T00:00:00+08:00,15.0,15.3,15.0,15.2,620475,,,,,,,,,
2025-07-22T00:00:00+08:00,15.2,15.25,14.6,14.85,779591,,,,,,,,,
2025-07-23T00:00:00+08:00,14.95,15.5,14.9,15.45,1809338,,,,,,,,,
2025-07-24T00:00:00+08:00,15.45,15.75,15.35,15.5,1288746,,,,,,,,,
2025-07-25T00:00:00+08:00,15.5,15.85,15.5,15.75,1240341,,,,,,,,,
2025-07-28T00:00:00+08:00,15.75,16.25,15.55,16.15,1617790,,,,,,,,,
2025-07-29T00:00:00+08:00,16.25,16.65,16.1,16.3,1887693,,,,,,,,,
2025-07-30T00:00:00+08:00,16.55,17.1,16.5,16.85,8721395,,,,,,,,,
2025-07-31T00:00:00+08:00,16.65,16.75,16.3,16.4,1818556,,,,,,,,,
2025-08-01T00:00:00+08:00,16.3,17.3,16.25,17.0,3652316,,,,,,,,,
2025-08-04T00:00:00+08:00,17.0,17.15,16.7,17.05,1664460,,,,,,,,,
2025-08-05T00:00:00+08:00,17.3,18.5,17.3,18.15,10742811,,,,,,,,,
2025-08-06T00:00:00+08:00,18.05,18.6,18.05,18.3,4451220,,,,,,,,,
2025-08-07T00:00:00+08:00,18.45,18.45,18.05,18.3,2485258,,,,,,,,,
2025-08-08T00:00:00+08:00,18.35,18.6,17.95,18.3,2589502,,,,,,,,,
2025-08-11T00:00:00+08:00,18.2,18.7,18.05,18.7,3852458,,,,,,,,,
2025-08-12T00:00:00+08:00,18.5,19.65,18.5,19.5,6476629,,,,,,,,,
2025-08-13T00:00:00+08:00,19.9,21.45,19.9,21.45,10761961,,,,,,,,,
2025-08-14T00:00:00+08:00,22.1,22.65,20.2,20.4,30049154,,,,,,,,,
2025-08-15T00:00:00+08:00,20.85,20.95,20.35,20.7,5511730,,,,,,,,,
2025-08-18T00:00:00+08:00,20.9,22.15,20.9,21.65,14502760,,,,,,,,,
2025-08-19T00:00:00+08:00,21.75,21.75,19.95,20.05,6137974,,,,,,,,,
2025-08-20T00:00:00+08:00,19.95,20.05,18.85,19.55,4061187,,,,,,,,,
2025-08-21T00:00:00+08:00,19.8,20.25,19.65,19.8,2633438,,,,,,,,,
2025-08-22T00:00:00+08:00,20.05,20.5,19.65,19.8,6048099,,,,,,,,,
2025-08-25T00:00:00+08:00,20.35,21.2,20.1,20.4,6988175,,,,,,,,,
2025-08-26T00:00:00+08:00,20.5,22.4,20.25,22.4,11505564,,,,,,,,,
2025-08-27T00:00:00+08:00,23.2,23.45,21.55,21.65,29773127,,,,,,,,,
2025-08-28T00:00:00+08:00,21.95,22.95,21.5,22.4,19184678,,,,,,,,,
2025-08-29T00:00:00+08:00,22.4,22.8,21.7,21.95,8524166,,,,,,,,,
2025-09-01T00:00:00+08:00,22.2,23.35,21.7,22.5,14890675,,,,,,,,,
2025-09-02T00:00:00+08:00,22.6,22.75,21.8,22.0,13529580,,,,,,,,,
2025-09-03T00:00:00+08:00,22.05,24.2,22.0,24.2,31574760,,,,,,,,,
2025-09-04T00:00:00+08:00,25.35,25.6,22.5,23.2,41560138,,,,,,,,,
2025-09-05T00:00:00+08:00,23.2,23.25,22.0,22.15,10052433,,,,,,,,,
2025-09-08T00:00:00+08:00,22.3,22.4,21.7,22.2,5107598,,,,,,,,,
2025-09-09T00:00:00+08:00,22.2,22.4,21.85,22.2,3796702,,,,,,,,,
