datetime,open,high,low,close,volume,foreign_net_buy_x,invest_trust_net_buy_x,dealer_net_buy_x,foreign_net_buy_y,invest_trust_net_buy_y,dealer_net_buy_y,foreign_net_buy,invest_trust_net_buy,dealer_net_buy
2025-05-02T00:00:00+08:00,47.85,47.85,47.8,47.8,5183,,,,,,,,,
2025-05-05T00:00:00+08:00,46.3,46.6,46.3,46.5,12621,,,,,,,,,
2025-05-06T00:00:00+08:00,47.8,47.8,46.6,47.3,6418,,,,,,,,,
2025-05-07T00:00:00+08:00,47.65,47.65,47.0,47.25,4041,,,,,,,,,
2025-05-08T00:00:00+08:00,48.1,48.1,48.1,48.1,5063,,,,,,,,,
2025-05-09T00:00:00+08:00,47.3,48.15,47.1,47.7,25042,,,,,,,,,
2025-05-12T00:00:00+08:00,48.4,49.45,48.4,49.0,27240,,,,,,,,,
2025-05-13T00:00:00+08:00,49.2,49.3,49.0,49.3,7244,,,,,,,,,
2025-05-14T00:00:00+08:00,50.0,50.6,49.75,50.2,15898,,,,,,,,,
2025-05-15T00:00:00+08:00,49.15,49.95,49.15,49.45,3390,,,,,,,,,
2025-05-16T00:00:00+08:00,49.45,50.0,49.2,49.4,17461,,,,,,,,,
2025-05-19T00:00:00+08:00,49.15,49.65,49.0,49.65,4200,,,,,,,,,
2025-05-20T00:00:00+08:00,49.2,49.65,49.1,49.6,5176,,,,,,,,,
2025-05-21T00:00:00+08:00,49.95,50.0,49.8,49.95,9693,,,,,,,,,
2025-05-22T00:00:00+08:00,49.8,49.8,49.3,49.3,2011,,,,,,,,,
2025-05-23T00:00:00+08:00,49.9,49.9,49.1,49.1,4006,,,,,,,,,
2025-05-26T00:00:00+08:00,49.05,49.1,48.8,49.0,14950,,,,,,,,,
2025-05-27T00:00:00+08:00,49.0,49.8,48.35,48.45,8081,,,,,,,,,
2025-05-28T00:00:00+08:00,48.5,48.5,48.45,48.45,5001,,,,,,,,,
2025-05-29T00:00:00+08:00,48.5,48.9,48.5,48.55,10010,,,,,,,,,
2025-06-02T00:00:00+08:00,48.5,48.95,48.5,48.95,8003,,,,,,,,,
2025-06-03T00:00:00+08:00,49.0,49.0,48.5,48.5,3011,,,,,,,,,
2025-06-04T00:00:00+08:00,48.55,48.95,48.5,48.95,7512,,,,,,,,,
2025-06-05T00:00:00+08:00,48.9,49.0,48.3,48.7,4237,,,,,,,,,
2025-06-06T00:00:00+08:00,48.7,49.5,48.7,49.5,3102,,,,,,,,,
2025-06-09T00:00:00+08:00,49.5,49.5,49.0,49.0,6022,,,,,,,,,
2025-06-10T00:00:00+08:00,49.15,49.15,49.0,49.0,7003,,,,,,,,,
2025-06-11T00:00:00+08:00,48.8,49.4,48.45,48.45,21187,,,,,,,,,
2025-06-12T00:00:00+08:00,48.6,48.6,48.15,48.15,21020,,,,,,,,,
2025-06-13T00:00:00+08:00,47.95,47.95,47.45,47.55,8235,,,,,,,,,
2025-06-16T00:00:00+08:00,47.55,48.15,47.35,48.15,15347,,,,,,,,,
2025-06-17T00:00:00+08:00,48.05,48.05,47.05,47.25,13504,,,,,,,,,
2025-06-18T00:00:00+08:00,47.0,47.0,45.5,45.7,49228,,,,,,,,,
2025-06-19T00:00:00+08:00,45.5,45.5,44.3,44.6,40071,,,,,,,,,
2025-06-20T00:00:00+08:00,44.6,45.6,44.6,44.95,10455,,,,,,,,,
2025-06-23T00:00:00+08:00,44.5,44.55,44.5,44.55,12021,,,,,,,,,
2025-06-24T00:00:00+08:00,46.0,46.0,46.0,46.0,3508,,,,,,,,,
2025-06-25T00:00:00+08:00,46.0,46.0,45.65,45.85,8115,,,,,,,,,
2025-06-26T00:00:00+08:00,46.0,46.45,45.95,46.45,11000,,,,,,,,,
2025-06-27T00:00:00+08:00,46.55,47.2,46.05,47.15,20001,,,,,,,,,
2025-06-30T00:00:00+08:00,47.0,47.5,46.05,47.5,12548,,,,,,,,,
2025-07-01T00:00:00+08:00,47.5,48.95,47.5,48.2,12068,,,,,,,,,
2025-07-03T00:00:00+08:00,48.35,48.4,48.0,48.0,3175,,,,,,,,,
2025-07-04T00:00:00+08:00,48.4,48.4,45.05,45.05,75067,,,,,,,,,
2025-07-07T00:00:00+08:00,43.0,43.6,43.0,43.3,63957,,,,,,,,,
2025-07-08T00:00:00+08:00,43.9,43.9,43.9,43.9,1270,,,,,,,,,
2025-07-09T00:00:00+08:00,43.5,43.7,43.5,43.7,2557,,,,,,,,,
2025-07-10T00:00:00+08:00,43.9,44.0,43.9,44.0,5131,,,,,,,,,
2025-07-11T00:00:00+08:00,44.9,45.0,44.9,45.0,3141,,,,,,,,,
2025-07-14T00:00:00+08:00,43.95,45.25,43.95,45.25,12119,,,,,,,,,
2025-07-15T00:00:00+08:00,45.7,45.7,45.5,45.5,7000,,,,,,,,,
2025-07-16T00:00:00+08:00,45.6,46.3,45.6,46.3,16065,,,,,,,,,
2025-07-17T00:00:00+08:00,46.5,46.5,45.85,45.85,20167,,,,,,,,,
2025-07-18T00:00:00+08:00,45.85,45.85,45.55,45.55,13577,,,,,,,,,
2025-07-21T00:00:00+08:00,46.8,46.8,46.2,46.2,3000,,,,,,,,,
2025-07-22T00:00:00+08:00,46.5,46.5,46.5,46.5,3075,,,,,,,,,
2025-07-23T00:00:00+08:00,46.0,46.15,45.0,45.4,10165,,,,,,,,,
2025-07-24T00:00:00+08:00,47.85,47.85,45.8,45.9,13001,,,,,,,,,
2025-07-25T00:00:00+08:00,45.0,45.0,44.7,44.75,23209,,,,,,,,,
2025-07-28T00:00:00+08:00,45.0,45.0,45.0,45.0,7109,,,,,,,,,
2025-07-29T00:00:00+08:00,45.0,45.0,44.6,44.6,8004,,,,,,,,,
2025-07-30T00:00:00+08:00,45.0,45.0,44.65,44.65,2016,,,,,,,,,
2025-07-31T00:00:00+08:00,44.55,44.7,44.3,44.3,12118,,,,,,,,,
2025-08-01T00:00:00+08:00,44.3,44.3,43.5,43.95,28076,,,,,,,,,
2025-08-04T00:00:00+08:00,44.05,44.05,43.95,43.95,5013,,,,,,,,,
2025-08-05T00:00:00+08:00,43.95,43.95,43.5,43.5,10271,,,,,,,,,
2025-08-06T00:00:00+08:00,43.5,44.2,43.35,44.05,7066,,,,,,,,,
2025-08-07T00:00:00+08:00,45.9,45.9,44.3,44.3,14238,,,,,,,,,
2025-08-08T00:00:00+08:00,44.3,45.2,44.3,44.45,13004,,,,,,,,,
2025-08-11T00:00:00+08:00,43.75,45.35,43.7,44.55,7003,,,,,,,,,
2025-08-12T00:00:00+08:00,45.3,45.3,44.5,44.5,6020,,,,,,,,,
2025-08-13T00:00:00+08:00,45.2,46.6,44.6,44.6,14454,,,,,,,,,
2025-08-14T00:00:00+08:00,45.75,45.75,43.2,43.8,18010,,,,,,,,,
2025-08-15T00:00:00+08:00,44.1,44.5,44.05,44.5,10000,,,,,,,,,
2025-08-18T00:00:00+08:00,44.5,44.8,43.25,44.0,15000,,,,,,,,,
2025-08-19T00:00:00+08:00,43.8,44.0,43.8,44.0,5101,,,,,,,,,
2025-08-20T00:00:00+08:00,44.9,45.0,44.0,44.0,10006,,,,,,,,,
2025-08-21T00:00:00+08:00,43.8,44.5,43.6,43.65,11000,,,,,,,,,
2025-08-22T00:00:00+08:00,44.2,44.2,43.7,43.7,10001,,,,,,,,,
2025-08-25T00:00:00+08:00,43.7,44.0,43.4,43.4,13901,,,,,,,,,
2025-08-26T00:00:00+08:00,43.5,43.5,43.35,43.4,8001,,,,,,,,,
2025-08-27T00:00:00+08:00,43.45,43.5,43.4,43.4,10000,,,,,,,,,
2025-08-28T00:00:00+08:00,43.3,44.45,43.2,43.5,23001,,,,,,,,,
