datetime,open,high,low,close,volume,foreign_net_buy,invest_trust_net_buy,dealer_net_buy
2025-06-02T00:00:00+08:00,20.17,20.19,20.17,20.18,94100,0.0,0.0,-2100.0
2025-06-03T00:00:00+08:00,20.1,20.1,20.07,20.08,7526,0.0,0.0,1474.0
2025-06-04T00:00:00+08:00,20.18,20.2,20.16,20.16,88241,0.0,0.0,-1841.0
2025-06-05T00:00:00+08:00,20.16,20.16,20.09,20.09,3000,0.0,0.0,-1000.0
2025-06-06T00:00:00+08:00,20.06,20.06,20.06,20.06,1046,0.0,0.0,954.0
2025-06-09T00:00:00+08:00,20.15,20.15,20.11,20.11,4701,0.0,0.0,1691.0
2025-06-10T00:00:00+08:00,20.18,20.18,20.17,20.17,6103,,,
2025-06-11T00:00:00+08:00,20.14,20.16,20.14,20.16,3000,0.0,0.0,-2000.0
2025-06-13T00:00:00+08:00,19.96,19.97,19.92,19.97,24125,0.0,0.0,-2125.0
2025-06-16T00:00:00+08:00,20.0,20.0,19.99,19.99,25170,0.0,0.0,-18170.0
2025-06-17T00:00:00+08:00,19.98,19.98,19.95,19.95,13023,0.0,0.0,-11023.0
2025-06-18T00:00:00+08:00,20.07,20.09,20.07,20.08,11288,0.0,0.0,-3088.0
2025-06-19T00:00:00+08:00,20.13,20.13,20.13,20.13,1000,0.0,0.0,1000.0
2025-06-20T00:00:00+08:00,20.07,20.07,20.07,20.07,1000,0.0,0.0,-1000.0
2025-06-24T00:00:00+08:00,19.96,19.97,19.95,19.95,8126,0.0,0.0,-6126.0
2025-06-25T00:00:00+08:00,19.92,19.92,19.92,19.92,1031,0.0,0.0,-1031.0
2025-06-26T00:00:00+08:00,19.83,19.83,19.8,19.81,19949,0.0,0.0,-12949.0
2025-06-27T00:00:00+08:00,19.81,19.81,19.77,19.8,23560,0.0,0.0,-2513.0
2025-06-30T00:00:00+08:00,19.79,19.79,19.76,19.76,7202,0.0,0.0,-7202.0
2025-07-01T00:00:00+08:00,19.73,19.73,19.66,19.7,25576,0.0,0.0,-22219.0
2025-07-02T00:00:00+08:00,19.66,19.69,19.66,19.69,4128,0.0,0.0,2000.0
2025-07-03T00:00:00+08:00,19.69,19.71,19.69,19.7,13187,0.0,0.0,2000.0
2025-07-04T00:00:00+08:00,19.73,19.73,19.7,19.7,6043,0.0,0.0,1000.0
2025-07-07T00:00:00+08:00,19.75,19.75,19.75,19.75,6202,0.0,0.0,-3202.0
2025-07-09T00:00:00+08:00,19.84,19.87,19.84,19.86,9001,0.0,0.0,6999.0
2025-07-10T00:00:00+08:00,19.85,19.85,19.81,19.82,45000,0.0,0.0,-4000.0
2025-07-11T00:00:00+08:00,19.88,19.93,19.88,19.93,5674,0.0,0.0,-2328.0
2025-07-14T00:00:00+08:00,19.94,19.94,19.88,19.92,5047,0.0,0.0,1047.0
2025-07-15T00:00:00+08:00,19.95,19.95,19.94,19.94,33050,0.0,0.0,21000.0
2025-07-16T00:00:00+08:00,20.03,20.08,20.03,20.08,4000,0.0,0.0,2000.0
2025-07-17T00:00:00+08:00,20.06,20.06,20.03,20.05,9100,0.0,0.0,-900.0
2025-07-18T00:00:00+08:00,20.05,20.05,20.02,20.03,13044,0.0,0.0,3044.0
2025-07-21T00:00:00+08:00,20.02,20.03,20.02,20.02,6000,0.0,0.0,3000.0
