datetime,open,high,low,close,volume,foreign_net_buy,invest_trust_net_buy,dealer_net_buy
2025-06-02T00:00:00+08:00,14.58,14.58,14.16,14.31,90595780,4120000.0,0.0,-8771426.0
2025-06-03T00:00:00+08:00,14.51,14.85,14.48,14.69,36697999,5549000.0,0.0,4023983.0
2025-06-04T00:00:00+08:00,14.77,14.88,14.72,14.75,32566054,-5808000.0,0.0,5140598.0
2025-06-05T00:00:00+08:00,14.8,14.83,14.65,14.73,36072650,-4434000.0,0.0,69783.0
2025-06-06T00:00:00+08:00,14.84,14.94,14.72,14.72,36350067,1421000.0,0.0,-826524.0
2025-06-09T00:00:00+08:00,14.83,14.87,14.65,14.71,30556185,-4683000.0,0.0,-4558597.0
2025-06-10T00:00:00+08:00,14.8,14.92,14.59,14.6,37296397,,,
2025-06-11T00:00:00+08:00,14.7,15.05,14.7,14.9,42584410,5693000.0,0.0,4492180.0
2025-06-12T00:00:00+08:00,14.86,14.86,14.63,14.74,27443975,-2934000.0,0.0,-1912450.0
2025-06-13T00:00:00+08:00,14.68,14.68,14.44,14.47,47725005,-3514000.0,0.0,-633071.0
2025-06-16T00:00:00+08:00,14.51,14.55,14.39,14.51,25909855,-3900000.0,0.0,1987843.0
2025-06-17T00:00:00+08:00,14.58,14.6,14.43,14.53,24331912,-2073000.0,0.0,6604188.0
2025-06-18T00:00:00+08:00,14.57,14.71,14.48,14.61,36336470,4741000.0,0.0,4358077.0
2025-06-19T00:00:00+08:00,14.55,14.59,14.39,14.45,31695899,5142000.0,0.0,-3178110.0
2025-06-20T00:00:00+08:00,14.45,14.65,14.45,14.6,26427039,6497000.0,0.0,11895439.0
2025-06-23T00:00:00+08:00,14.49,14.6,14.35,14.57,30342611,7213000.0,0.0,-4228981.0
2025-06-24T00:00:00+08:00,14.74,15.17,14.71,14.95,53128513,6159000.0,0.0,8867374.0
2025-06-25T00:00:00+08:00,15.05,15.1,14.9,15.1,43035887,-5575000.0,0.0,11121354.0
2025-06-26T00:00:00+08:00,15.3,15.35,15.17,15.23,45322286,393000.0,0.0,9722964.0
2025-06-27T00:00:00+08:00,15.25,15.26,14.79,14.82,62946551,-12509000.0,0.0,-11610502.0
2025-06-30T00:00:00+08:00,14.8,14.87,14.65,14.79,27762664,-1906000.0,0.0,-5469022.0
2025-07-01T00:00:00+08:00,14.88,14.99,14.78,14.95,23934218,1570000.0,0.0,47088.0
2025-07-02T00:00:00+08:00,14.95,15.06,14.84,14.96,27407587,5363000.0,0.0,-106904.0
2025-07-03T00:00:00+08:00,14.96,15.04,14.85,14.99,25704387,3170000.0,0.0,4694882.0
2025-07-04T00:00:00+08:00,15.04,15.49,14.95,15.47,70054573,16126000.0,0.0,24841900.0
2025-07-07T00:00:00+08:00,15.34,15.35,15.15,15.19,33440626,681000.0,0.0,-341498.0
2025-07-08T00:00:00+08:00,15.23,15.44,15.22,15.31,30553396,249000.0,0.0,5139562.0
2025-07-09T00:00:00+08:00,15.33,15.66,15.33,15.64,44762202,3158000.0,200000.0,15066231.0
2025-07-10T00:00:00+08:00,15.59,15.83,15.53,15.81,45195398,-1672000.0,0.0,7526367.0
2025-07-11T00:00:00+08:00,15.79,16.24,15.77,16.07,69646712,4520000.0,200000.0,4648184.0
2025-07-14T00:00:00+08:00,15.73,15.89,15.62,15.79,37119645,-7224000.0,0.0,-598868.0
