datetime,open,high,low,close,volume,foreign_net_buy,invest_trust_net_buy,dealer_net_buy
2025-05-02T00:00:00+08:00,56.4,56.4,55.9,55.9,11459,,,
2025-05-05T00:00:00+08:00,56.0,56.0,55.1,55.1,40679,,,
2025-05-06T00:00:00+08:00,55.1,56.4,55.1,55.1,24058,,,
2025-05-07T00:00:00+08:00,55.1,55.8,55.1,55.5,34939,,,
2025-05-08T00:00:00+08:00,55.3,55.8,55.3,55.5,25137,,,
2025-05-09T00:00:00+08:00,55.5,55.5,55.0,55.3,35443,,,
2025-05-12T00:00:00+08:00,55.1,55.8,55.1,55.3,48102,,,
2025-05-13T00:00:00+08:00,55.7,55.7,55.0,55.3,57907,,,
2025-05-14T00:00:00+08:00,55.3,56.3,55.3,55.8,42815,,,
2025-05-15T00:00:00+08:00,55.8,55.8,55.7,55.7,19095,,,
2025-05-16T00:00:00+08:00,55.7,56.3,55.7,56.1,45272,,,
2025-05-19T00:00:00+08:00,56.2,56.6,56.2,56.5,56154,,,
2025-05-20T00:00:00+08:00,56.5,57.2,56.5,57.1,46367,,,
2025-05-21T00:00:00+08:00,56.9,57.8,56.8,57.5,24448,,,
2025-05-22T00:00:00+08:00,56.4,57.1,56.4,56.8,18189,,,
2025-05-23T00:00:00+08:00,56.5,57.5,56.5,57.1,18828,,,
2025-05-26T00:00:00+08:00,57.1,57.9,57.1,57.6,49031,,,
2025-05-27T00:00:00+08:00,57.2,57.3,57.0,57.0,30244,,,
2025-05-28T00:00:00+08:00,57.0,57.1,56.7,56.7,43768,,,
2025-05-29T00:00:00+08:00,57.0,57.0,56.5,56.8,27525,,,
2025-06-02T00:00:00+08:00,56.7,56.7,55.2,55.4,36686,,,
2025-06-03T00:00:00+08:00,55.1,55.6,54.8,55.1,49841,,,
2025-06-04T00:00:00+08:00,55.1,55.8,55.1,55.4,16509,,,
2025-06-05T00:00:00+08:00,55.4,55.5,55.1,55.3,15760,,,
2025-06-06T00:00:00+08:00,56.0,57.0,55.8,57.0,56750,,,
2025-06-09T00:00:00+08:00,57.4,57.5,56.6,56.9,32720,,,
2025-06-10T00:00:00+08:00,57.4,57.8,57.2,57.6,38452,,,
2025-06-11T00:00:00+08:00,57.0,58.0,57.0,57.8,23604,,,
2025-06-12T00:00:00+08:00,57.7,57.7,57.2,57.3,29975,,,
2025-06-13T00:00:00+08:00,57.2,57.4,57.0,57.0,41218,,,
2025-06-16T00:00:00+08:00,57.2,57.9,57.0,57.2,22887,,,
2025-06-17T00:00:00+08:00,57.0,57.7,56.2,57.7,33524,,,
2025-06-18T00:00:00+08:00,57.4,57.7,57.4,57.4,15945,,,
2025-06-19T00:00:00+08:00,57.1,57.5,56.9,56.9,27356,,,
2025-06-20T00:00:00+08:00,57.4,57.7,57.0,57.0,35961,,,
2025-06-23T00:00:00+08:00,56.1,57.0,56.0,56.1,44050,,,
2025-06-24T00:00:00+08:00,56.3,56.9,56.3,56.6,32780,,,
2025-06-25T00:00:00+08:00,56.6,56.8,56.6,56.6,28638,,,
2025-06-26T00:00:00+08:00,56.6,57.4,56.6,57.2,40401,,,
2025-06-27T00:00:00+08:00,57.9,57.9,57.3,57.4,25167,,,
2025-06-30T00:00:00+08:00,58.8,59.0,57.6,57.6,47973,,,
2025-07-01T00:00:00+08:00,58.7,58.8,56.6,58.0,91728,,,
2025-07-02T00:00:00+08:00,58.0,58.0,55.5,55.7,375098,,,
2025-07-03T00:00:00+08:00,56.0,56.5,56.0,56.2,89758,,,
2025-07-04T00:00:00+08:00,56.2,56.4,56.1,56.1,21309,,,
2025-07-07T00:00:00+08:00,56.1,56.1,56.1,56.1,8552,,,
2025-07-08T00:00:00+08:00,55.8,56.6,55.7,56.1,24977,,,
