datetime,open,high,low,close,volume,foreign_net_buy_x,invest_trust_net_buy_x,dealer_net_buy_x,foreign_net_buy_y,invest_trust_net_buy_y,dealer_net_buy_y
2025-10-31T00:00:00+08:00,174.6,174.85,174.25,174.45,1781450,,,,,,
2025-11-03T00:00:00+08:00,173.6,173.65,172.75,172.9,1033941,,,,,,
2025-11-04T00:00:00+08:00,172.3,172.55,170.4,170.5,1144959,,,,,,
2025-11-05T00:00:00+08:00,164.35,166.05,162.65,165.95,2636450,,,,,,
2025-11-06T00:00:00+08:00,167.6,168.6,167.15,168.6,689695,,,,,,
2025-11-07T00:00:00+08:00,163.3,163.4,161.25,162.95,2508693,,,,,,
2025-11-10T00:00:00+08:00,163.65,165.5,163.6,165.5,1223593,,,,,,
2025-11-11T00:00:00+08:00,168.7,168.8,167.25,167.5,1559868,,,,,,
2025-11-12T00:00:00+08:00,167.8,168.75,167.55,168.35,683798,,,,,,
2025-11-13T00:00:00+08:00,166.55,168.2,166.55,168.15,661164,,,,,,
2025-11-14T00:00:00+08:00,160.4,161.0,158.75,159.8,3415644,,,,,,
2025-11-17T00:00:00+08:00,161.8,162.4,161.4,162.4,807424,-37000.0,0.0,160496.0,-37000.0,0.0,160496.0
2025-11-18T00:00:00+08:00,157.4,158.35,154.0,155.6,2242177,128060.0,0.0,-1233356.0,128060.0,0.0,-1233356.0
2025-11-19T00:00:00+08:00,153.1,154.45,152.6,152.9,1653349,36000.0,0.0,-968011.0,36000.0,0.0,-968011.0
2025-11-20T00:00:00+08:00,160.25,161.3,160.1,161.2,1243344,-21990.0,0.0,-56516.0,-21990.0,0.0,-56516.0
2025-11-21T00:00:00+08:00,149.05,149.25,147.8,148.65,4793310,,,,,,
