datetime,open,high,low,close,volume,foreign_net_buy_x,invest_trust_net_buy_x,dealer_net_buy_x,foreign_net_buy_y,invest_trust_net_buy_y,dealer_net_buy_y
2025-08-08T00:00:00+08:00,11.35,11.5,11.25,11.25,1320242,,,,,,
2025-08-11T00:00:00+08:00,11.3,11.4,11.2,11.25,1615649,,,,,,
2025-08-12T00:00:00+08:00,11.25,11.35,11.15,11.2,2458137,,,,,,
2025-08-13T00:00:00+08:00,11.3,11.35,11.1,11.2,2826958,,,,,,
2025-08-14T00:00:00+08:00,11.2,11.45,11.2,11.35,3015027,,,,,,
2025-08-15T00:00:00+08:00,11.35,11.6,11.3,11.5,1702139,,,,,,
2025-08-18T00:00:00+08:00,11.5,11.65,11.4,11.45,1646760,,,,,,
2025-08-19T00:00:00+08:00,11.45,11.45,11.3,11.35,1105656,,,,,,
2025-08-20T00:00:00+08:00,11.35,11.35,11.2,11.2,2034150,,,,,,
2025-08-21T00:00:00+08:00,11.3,11.35,11.25,11.25,1086152,,,,,,
2025-08-22T00:00:00+08:00,11.25,11.35,11.2,11.25,1129976,,,,,,
2025-08-25T00:00:00+08:00,11.35,11.4,11.2,11.2,1079210,,,,,,
2025-08-26T00:00:00+08:00,11.2,11.25,11.1,11.1,1720438,,,,,,
2025-08-27T00:00:00+08:00,11.15,11.25,11.1,11.1,1509097,,,,,,
2025-08-28T00:00:00+08:00,11.15,11.25,11.05,11.15,1308559,,,,,,
2025-08-29T00:00:00+08:00,11.25,11.25,11.05,11.1,1059419,,,,,,
2025-09-01T00:00:00+08:00,11.05,11.1,10.85,10.9,2495726,,,,,,
2025-09-02T00:00:00+08:00,10.9,11.0,10.85,10.85,1016571,,,,,,
2025-09-03T00:00:00+08:00,10.85,11.1,10.85,11.0,795814,,,,,,
2025-09-04T00:00:00+08:00,11.0,11.65,11.0,11.5,4549869,,,,,,
2025-09-05T00:00:00+08:00,11.6,11.8,11.3,11.3,2355501,,,,,,
2025-09-08T00:00:00+08:00,11.3,11.4,11.2,11.2,1196122,,,,,,
2025-09-09T00:00:00+08:00,11.3,11.4,11.15,11.2,962971,,,,,,
2025-09-10T00:00:00+08:00,11.25,11.35,11.15,11.25,1502893,,,,,,
2025-09-11T00:00:00+08:00,11.25,11.3,11.15,11.2,760449,,,,,,
2025-09-12T00:00:00+08:00,11.2,11.4,11.2,11.4,992241,,,,,,
2025-09-15T00:00:00+08:00,11.45,11.6,11.35,11.35,801870,,,,,,
2025-09-16T00:00:00+08:00,11.4,11.65,11.3,11.4,1289260,,,,,,
