datetime,open,high,low,close,volume,foreign_net_buy_x,invest_trust_net_buy_x,dealer_net_buy_x,foreign_net_buy_y,invest_trust_net_buy_y,dealer_net_buy_y,foreign_net_buy,invest_trust_net_buy,dealer_net_buy
2025-05-02T00:00:00+08:00,27.45,27.9,27.45,27.75,138778,,,,,,,,,
2025-05-05T00:00:00+08:00,27.8,27.85,27.35,27.55,48971,,,,,,,,,
2025-05-06T00:00:00+08:00,27.75,28.3,27.75,28.0,58305,,,,,,,,,
2025-05-07T00:00:00+08:00,27.85,27.95,27.55,27.8,33015,,,,,,,,,
2025-05-08T00:00:00+08:00,27.8,27.8,27.4,27.75,40743,,,,,,,,,
2025-05-09T00:00:00+08:00,28.1,28.4,27.6,28.0,47871,,,,,,,,,
2025-05-12T00:00:00+08:00,28.0,28.0,27.85,28.0,32704,,,,,,,,,
2025-05-13T00:00:00+08:00,28.2,28.3,27.8,28.0,46386,,,,,,,,,
2025-05-14T00:00:00+08:00,28.0,28.05,27.85,27.95,35224,,,,,,,,,
2025-05-15T00:00:00+08:00,28.0,28.0,27.45,27.6,35333,,,,,,,,,
2025-05-16T00:00:00+08:00,27.65,27.9,27.65,27.9,21085,,,,,,,,,
2025-05-19T00:00:00+08:00,27.9,27.95,27.75,27.8,26299,,,,,,,,,
2025-05-20T00:00:00+08:00,27.6,27.8,27.6,27.8,27184,,,,,,,,,
2025-05-21T00:00:00+08:00,28.35,28.35,27.7,27.8,44858,,,,,,,,,
2025-05-22T00:00:00+08:00,27.9,28.0,27.85,28.0,39342,,,,,,,,,
2025-05-23T00:00:00+08:00,28.0,28.25,27.9,27.9,55450,,,,,,,,,
2025-05-26T00:00:00+08:00,28.8,28.8,27.75,27.9,63403,,,,,,,,,
2025-05-27T00:00:00+08:00,27.9,28.05,27.15,27.4,55258,,,,,,,,,
2025-05-28T00:00:00+08:00,27.15,27.35,27.1,27.25,59049,,,,,,,,,
2025-05-29T00:00:00+08:00,26.95,27.05,26.95,27.0,36403,,,,,,,,,
2025-06-02T00:00:00+08:00,27.0,27.0,26.75,26.8,125838,,,,,,,,,
2025-06-03T00:00:00+08:00,26.8,26.8,26.55,26.55,36730,,,,,,,,,
2025-06-04T00:00:00+08:00,26.4,26.75,26.4,26.55,41494,,,,,,,,,
2025-06-05T00:00:00+08:00,26.4,26.6,26.4,26.6,13562,,,,,,,,,
2025-06-06T00:00:00+08:00,26.8,26.85,26.65,26.65,12267,,,,,,,,,
2025-06-09T00:00:00+08:00,26.65,26.7,26.5,26.65,49671,,,,,,,,,
2025-06-10T00:00:00+08:00,26.7,26.9,26.7,26.75,16664,,,,,,,,,
2025-06-11T00:00:00+08:00,26.75,26.95,26.75,26.8,13743,,,,,,,,,
2025-06-12T00:00:00+08:00,26.8,27.1,26.8,26.95,39003,,,,,,,,,
2025-06-13T00:00:00+08:00,26.95,27.35,26.65,26.9,16525,,,,,,,,,
2025-06-16T00:00:00+08:00,26.95,26.95,26.65,26.95,21636,,,,,,,,,
2025-06-17T00:00:00+08:00,26.95,27.0,26.9,27.0,22634,,,,,,,,,
2025-06-18T00:00:00+08:00,26.5,26.8,26.5,26.7,21838,,,,,,,,,
2025-06-19T00:00:00+08:00,26.5,26.7,26.3,26.4,40640,,,,,,,,,
2025-06-20T00:00:00+08:00,26.4,26.4,25.5,25.9,40011,,,,,,,,,
2025-06-23T00:00:00+08:00,25.8,25.8,25.0,25.1,78530,,,,,,,,,
2025-06-24T00:00:00+08:00,25.1,25.75,25.1,25.55,37896,,,,,,,,,
2025-06-25T00:00:00+08:00,25.25,25.5,25.25,25.5,46885,,,,,,,,,
2025-06-26T00:00:00+08:00,25.5,26.0,25.5,25.65,39481,,,,,,,,,
2025-06-27T00:00:00+08:00,25.65,26.0,25.6,25.9,37607,,,,,,,,,
2025-06-30T00:00:00+08:00,25.75,25.8,25.65,25.75,13036,,,,,,,,,
2025-07-01T00:00:00+08:00,26.0,26.5,26.0,26.0,37241,,,,,,,,,
2025-07-02T00:00:00+08:00,25.7,26.25,25.7,26.2,12780,,,,,,,,,
2025-07-03T00:00:00+08:00,26.5,26.7,26.3,26.5,66043,,,,,,,,,
2025-07-04T00:00:00+08:00,26.3,26.35,26.0,26.25,49261,,,,,,,,,
2025-07-07T00:00:00+08:00,25.95,25.95,25.8,25.95,16301,,,,,,,,,
2025-07-08T00:00:00+08:00,25.7,26.0,25.7,26.0,13417,,,,,,,,,
2025-07-09T00:00:00+08:00,25.65,25.95,25.65,25.7,16714,,,,,,,,,
2025-07-10T00:00:00+08:00,25.35,25.85,25.3,25.55,11771,,,,,,,,,
2025-07-11T00:00:00+08:00,25.55,25.8,25.55,25.6,16906,,,,,,,,,
2025-07-14T00:00:00+08:00,25.6,26.0,25.6,25.7,26060,,,,,,,,,
2025-07-15T00:00:00+08:00,25.7,26.0,25.7,26.0,29463,,,,,,,,,
2025-07-16T00:00:00+08:00,26.0,26.35,25.85,25.9,63675,,,,,,,,,
2025-07-17T00:00:00+08:00,25.95,26.35,25.95,26.0,32578,,,,,,,,,
2025-07-18T00:00:00+08:00,26.05,26.05,25.9,25.95,30910,,,,,,,,,
2025-07-21T00:00:00+08:00,25.9,25.9,25.8,25.8,16399,,,,,,,,,
2025-07-22T00:00:00+08:00,25.8,25.8,25.4,25.6,71251,,,,,,,,,
2025-07-23T00:00:00+08:00,25.4,25.65,25.4,25.65,126938,,,,,,,,,
2025-07-24T00:00:00+08:00,25.8,25.8,25.7,25.75,13539,,,,,,,,,
2025-07-25T00:00:00+08:00,26.0,26.0,25.8,25.9,21984,,,,,,,,,
2025-07-28T00:00:00+08:00,26.0,26.0,25.7,25.9,44862,,,,,,,,,
2025-07-29T00:00:00+08:00,25.7,25.7,25.55,25.6,28240,,,,,,,,,
2025-07-30T00:00:00+08:00,25.6,25.7,25.55,25.65,24863,,,,,,,,,
2025-07-31T00:00:00+08:00,25.8,25.9,25.6,25.6,31727,,,,,,,,,
2025-08-01T00:00:00+08:00,25.6,26.0,25.6,25.95,32863,,,,,,,,,
2025-08-04T00:00:00+08:00,25.95,26.1,25.95,25.95,36911,,,,,,,,,
2025-08-05T00:00:00+08:00,25.7,26.1,25.7,25.7,44220,,,,,,,,,
2025-08-06T00:00:00+08:00,25.7,25.75,25.55,25.6,63813,,,,,,,,,
2025-08-07T00:00:00+08:00,25.6,25.8,25.6,25.65,24766,,,,,,,,,
2025-08-08T00:00:00+08:00,25.6,25.7,25.6,25.6,29172,,,,,,,,,
2025-08-11T00:00:00+08:00,25.55,25.8,25.55,25.8,43694,,,,,,,,,
2025-08-12T00:00:00+08:00,25.25,25.8,25.25,25.8,37543,,,,,,,,,
2025-08-13T00:00:00+08:00,25.8,26.25,25.8,26.2,115006,,,,,,,,,
2025-08-14T00:00:00+08:00,26.2,26.2,25.8,26.1,41988,,,,,,,,,
2025-08-15T00:00:00+08:00,26.05,26.1,25.2,25.75,111428,,,,,,,,,
2025-08-18T00:00:00+08:00,25.6,25.95,25.6,25.75,42592,,,,,,,,,
2025-08-19T00:00:00+08:00,25.75,25.85,25.7,25.75,33842,,,,,,,,,
2025-08-20T00:00:00+08:00,25.8,25.8,25.65,25.7,48712,,,,,,,,,
2025-08-21T00:00:00+08:00,25.75,26.0,25.7,25.8,26294,,,,,,,,,
2025-08-22T00:00:00+08:00,25.9,25.9,25.8,25.85,21185,,,,,,,,,
2025-08-25T00:00:00+08:00,25.9,25.9,25.75,25.85,41422,,,,,,,,,
2025-08-26T00:00:00+08:00,25.95,26.0,25.85,25.95,30172,,,,,,,,,
2025-08-27T00:00:00+08:00,25.9,26.1,25.85,25.9,85277,,,,,,,,,
2025-08-28T00:00:00+08:00,25.9,26.15,25.9,26.0,65047,,,,,,,,,
2025-08-29T00:00:00+08:00,26.0,26.45,26.0,26.05,61635,,,,,,,,,
2025-09-01T00:00:00+08:00,26.0,26.1,26.0,26.0,48533,,,,,,,,,
2025-09-02T00:00:00+08:00,26.05,26.1,25.95,26.1,40216,,,,,,,,,
2025-09-03T00:00:00+08:00,26.0,26.4,26.0,26.35,112169,,,,,,,,,
2025-09-04T00:00:00+08:00,26.35,26.5,26.2,26.5,72717,,,,,,,,,
2025-09-05T00:00:00+08:00,26.9,29.15,26.8,29.15,416756,,,,,,,,,
2025-09-08T00:00:00+08:00,30.2,32.05,29.45,32.05,1648769,,,,,,,,,
2025-09-09T00:00:00+08:00,32.25,34.0,31.05,32.0,1768803,,,,,,,,,
2025-09-10T00:00:00+08:00,32.0,32.0,30.4,30.55,443384,,,,,,,,,
