datetime,open,high,low,close,volume,foreign_net_buy,invest_trust_net_buy,dealer_net_buy
2025-11-03T00:00:00+08:00,21.59,21.73,21.56,21.73,6303066,20000.0,0.0,-2737995.0
2025-11-04T00:00:00+08:00,21.86,21.86,21.74,21.78,7045632,54000.0,0.0,-2354971.0
2025-11-05T00:00:00+08:00,21.57,21.76,21.46,21.7,6524664,251000.0,0.0,2287116.0
2025-11-06T00:00:00+08:00,21.75,21.78,21.59,21.61,2587336,-20000.0,0.0,49162.0
2025-11-07T00:00:00+08:00,21.32,21.46,21.31,21.4,3715810,472000.0,0.0,991401.0
2025-11-10T00:00:00+08:00,21.6,21.6,21.52,21.56,2583809,-24000.0,0.0,1517465.0
2025-11-11T00:00:00+08:00,21.72,21.72,21.61,21.66,1842237,35000.0,0.0,751932.0
2025-11-12T00:00:00+08:00,21.65,21.8,21.61,21.77,1843019,94000.0,0.0,1088298.0
2025-11-13T00:00:00+08:00,21.76,21.91,21.72,21.91,2261121,-19000.0,0.0,-249251.0
2025-11-14T00:00:00+08:00,22.0,22.18,21.98,22.18,2467424,15000.0,0.0,-975631.0
2025-11-17T00:00:00+08:00,21.7,21.7,21.48,21.7,3410828,-120000.0,0.0,-53496.0
2025-11-18T00:00:00+08:00,22.3,22.35,22.14,22.22,4094335,224000.0,0.0,1134061.0
2025-11-19T00:00:00+08:00,22.1,22.13,22.08,22.12,2090117,145000.0,0.0,0.0
2025-11-20T00:00:00+08:00,21.83,21.87,21.74,21.82,4122654,532000.0,0.0,1287990.0
2025-11-21T00:00:00+08:00,21.62,21.68,21.55,21.56,6213382,834000.0,0.0,3429912.0
2025-11-24T00:00:00+08:00,21.66,21.74,21.66,21.69,1789251,-2000.0,0.0,366843.0
2025-11-25T00:00:00+08:00,21.63,21.74,21.58,21.73,2245538,31000.0,0.0,682278.0
2025-11-26T00:00:00+08:00,21.69,21.72,21.68,21.68,1376906,-25000.0,0.0,-269120.0
2025-11-27T00:00:00+08:00,21.76,21.8,21.76,21.78,456093,0.0,0.0,150000.0
2025-11-28T00:00:00+08:00,21.78,21.81,21.74,21.8,703195,156000.0,0.0,-27008.0
2025-12-01T00:00:00+08:00,21.9,21.98,21.79,21.82,1983841,-32000.0,0.0,1101050.0
2025-12-02T00:00:00+08:00,21.7,21.78,21.68,21.78,1544353,15000.0,0.0,706947.0
2025-12-03T00:00:00+08:00,21.7,21.75,21.61,21.75,1405510,0.0,0.0,652886.0
2025-12-04T00:00:00+08:00,21.5,21.54,21.44,21.44,3909392,173000.0,0.0,1880828.0
2025-12-05T00:00:00+08:00,21.56,21.56,21.49,21.5,1166959,9000.0,0.0,739526.0
2025-12-08T00:00:00+08:00,21.19,21.19,21.05,21.06,6908604,314000.0,0.0,4161256.0
2025-12-09T00:00:00+08:00,21.0,21.02,20.98,21.0,1819463,5000.0,0.0,851003.0
2025-12-10T00:00:00+08:00,20.87,20.89,20.8,20.86,2761787,0.0,0.0,846108.0
2025-12-11T00:00:00+08:00,20.97,21.03,20.92,20.97,1132833,1000.0,0.0,204736.0
2025-12-12T00:00:00+08:00,21.02,21.03,20.96,21.0,693240,0.0,0.0,-192349.0
2025-12-15T00:00:00+08:00,20.85,20.85,20.63,20.63,2506456,35000.0,0.0,1163283.0
2025-12-16T00:00:00+08:00,20.6,20.68,20.6,20.64,941663,18000.0,0.0,275092.0
2025-12-17T00:00:00+08:00,20.49,20.52,20.46,20.48,1937411,19000.0,0.0,908836.0
2025-12-18T00:00:00+08:00,20.42,20.44,20.36,20.36,1502407,46000.0,0.0,300537.0
2025-12-19T00:00:00+08:00,20.28,20.29,20.18,20.18,2370996,-3000.0,0.0,1168593.0
2025-12-22T00:00:00+08:00,20.22,20.29,20.22,20.28,887813,13000.0,0.0,412866.0
