datetime,open,high,low,close,volume,foreign_net_buy_x,invest_trust_net_buy_x,dealer_net_buy_x,foreign_net_buy_y,invest_trust_net_buy_y,dealer_net_buy_y,foreign_net_buy,invest_trust_net_buy,dealer_net_buy
2025-05-02T00:00:00+08:00,48.3,48.75,48.15,48.55,1452120,,,,,,,,,
2025-05-05T00:00:00+08:00,48.7,48.7,47.9,48.05,1375656,,,,,,,,,
2025-05-06T00:00:00+08:00,48.0,49.95,48.0,49.95,3782790,,,,,,,,,
2025-05-07T00:00:00+08:00,49.6,50.4,49.35,49.65,1684156,,,,,,,,,
2025-05-08T00:00:00+08:00,49.6,50.1,49.55,49.75,1598227,,,,,,,,,
2025-05-09T00:00:00+08:00,48.3,50.3,47.9,50.1,2682844,,,,,,,,,
2025-05-12T00:00:00+08:00,50.1,50.4,50.0,50.0,1275865,,,,,,,,,
2025-05-13T00:00:00+08:00,50.0,50.1,49.35,49.5,5358371,,,,,,,,,
2025-05-14T00:00:00+08:00,49.7,50.0,49.35,49.45,4658918,,,,,,,,,
2025-05-15T00:00:00+08:00,49.5,49.8,49.1,49.65,4438422,,,,,,,,,
2025-05-16T00:00:00+08:00,49.6,50.2,49.5,49.9,2719304,,,,,,,,,
2025-05-19T00:00:00+08:00,49.85,50.0,49.7,49.9,1680247,,,,,,,,,
2025-05-20T00:00:00+08:00,49.95,50.9,49.75,50.6,2144662,,,,,,,,,
2025-05-21T00:00:00+08:00,50.7,51.1,50.5,51.1,2008688,,,,,,,,,
2025-05-22T00:00:00+08:00,51.1,51.3,50.9,51.2,1484951,,,,,,,,,
2025-05-23T00:00:00+08:00,50.8,51.5,50.8,51.2,1369522,,,,,,,,,
2025-05-26T00:00:00+08:00,51.2,51.5,50.8,51.5,1764886,,,,,,,,,
2025-05-27T00:00:00+08:00,51.5,51.5,50.4,51.1,1822421,,,,,,,,,
2025-05-28T00:00:00+08:00,51.1,51.2,50.4,50.7,1083460,,,,,,,,,
2025-05-29T00:00:00+08:00,50.9,50.9,50.1,50.1,1769727,,,,,,,,,
2025-06-02T00:00:00+08:00,50.0,51.0,49.4,51.0,2687998,,,,,,,,,
2025-06-03T00:00:00+08:00,50.2,50.7,49.65,50.7,3683545,,,,,,,,,
2025-06-04T00:00:00+08:00,50.4,50.6,49.05,50.5,24863937,,,,,,,,,
2025-06-05T00:00:00+08:00,49.75,50.2,49.5,49.75,22346007,,,,,,,,,
2025-06-06T00:00:00+08:00,49.75,49.95,49.3,49.95,22508150,,,,,,,,,
2025-06-09T00:00:00+08:00,49.8,51.2,49.8,51.0,23249288,,,,,,,,,
2025-06-10T00:00:00+08:00,50.9,51.5,50.6,51.5,22315398,,,,,,,,,
2025-06-11T00:00:00+08:00,51.2,51.4,50.6,51.1,26582603,,,,,,,,,
2025-06-12T00:00:00+08:00,51.0,51.3,50.6,51.3,20236008,,,,,,,,,
2025-06-13T00:00:00+08:00,50.9,51.8,50.9,51.5,3561108,,,,,,,,,
2025-06-16T00:00:00+08:00,51.4,52.1,51.3,52.1,2573845,,,,,,,,,
2025-06-17T00:00:00+08:00,52.0,52.4,51.9,52.1,1750476,,,,,,,,,
2025-06-18T00:00:00+08:00,52.0,52.2,51.7,52.1,1474104,,,,,,,,,
2025-06-19T00:00:00+08:00,51.9,52.0,51.6,51.9,1875614,,,,,,,,,
2025-06-20T00:00:00+08:00,52.2,52.7,51.6,51.6,18710361,,,,,,,,,
2025-06-23T00:00:00+08:00,51.8,52.3,51.5,52.3,2345528,,,,,,,,,
2025-06-24T00:00:00+08:00,52.4,52.6,52.2,52.4,3638178,,,,,,,,,
2025-06-25T00:00:00+08:00,52.2,52.6,52.1,52.2,3512343,,,,,,,,,
2025-06-26T00:00:00+08:00,52.2,52.5,51.9,52.1,5306396,,,,,,,,,
2025-06-27T00:00:00+08:00,52.4,52.6,51.6,52.3,7988523,,,,,,,,,
2025-06-30T00:00:00+08:00,52.2,52.7,52.1,52.6,3282789,,,,,,,,,
2025-07-01T00:00:00+08:00,52.4,52.9,52.3,52.7,10347896,,,,,,,,,
2025-07-02T00:00:00+08:00,52.7,53.0,52.2,52.5,5577843,,,,,,,,,
2025-07-03T00:00:00+08:00,52.3,52.6,52.2,52.5,5696250,,,,,,,,,
2025-07-04T00:00:00+08:00,52.6,52.8,52.4,52.5,6216806,,,,,,,,,
2025-07-07T00:00:00+08:00,52.6,52.9,52.3,52.6,6126371,,,,,,,,,
2025-07-08T00:00:00+08:00,52.8,53.0,52.6,53.0,3678484,,,,,,,,,
2025-07-09T00:00:00+08:00,52.9,53.0,52.8,53.0,2367294,,,,,,,,,
2025-07-10T00:00:00+08:00,52.9,53.4,52.9,53.3,2847321,,,,,,,,,
2025-07-11T00:00:00+08:00,53.3,53.8,53.3,53.6,2594083,,,,,,,,,
2025-07-14T00:00:00+08:00,53.6,54.2,53.6,54.0,1522024,,,,,,,,,
2025-07-15T00:00:00+08:00,53.9,54.3,53.7,54.1,2932533,,,,,,,,,
2025-07-16T00:00:00+08:00,53.9,54.4,53.8,54.4,1799888,,,,,,,,,
2025-07-17T00:00:00+08:00,54.4,54.4,54.0,54.1,1687069,,,,,,,,,
2025-07-18T00:00:00+08:00,54.3,54.3,53.8,54.1,1316282,,,,,,,,,
2025-07-21T00:00:00+08:00,54.0,54.2,53.9,54.2,2069928,,,,,,,,,
2025-07-22T00:00:00+08:00,54.0,54.2,53.8,54.0,2229096,,,,,,,,,
2025-07-23T00:00:00+08:00,54.2,54.4,53.9,54.0,2897532,,,,,,,,,
2025-07-24T00:00:00+08:00,54.0,54.3,53.8,54.0,2768700,,,,,,,,,
2025-07-25T00:00:00+08:00,53.9,54.2,53.8,54.2,1208497,,,,,,,,,
2025-07-28T00:00:00+08:00,54.6,55.0,54.5,54.6,5672490,,,,,,,,,
2025-07-29T00:00:00+08:00,54.7,54.7,54.0,54.1,2833763,,,,,,,,,
2025-07-30T00:00:00+08:00,54.1,54.5,54.1,54.4,931034,,,,,,,,,
2025-07-31T00:00:00+08:00,54.3,54.4,54.0,54.0,1982409,,,,,,,,,
2025-08-01T00:00:00+08:00,53.9,54.7,53.8,54.7,4218229,,,,,,,,,
2025-08-04T00:00:00+08:00,54.4,55.4,54.4,55.4,3045359,,,,,,,,,
2025-08-05T00:00:00+08:00,55.5,55.7,55.3,55.7,2282664,,,,,,,,,
2025-08-06T00:00:00+08:00,55.7,56.3,55.7,56.1,2554106,,,,,,,,,
2025-08-07T00:00:00+08:00,56.2,56.5,56.1,56.5,1323646,,,,,,,,,
2025-08-08T00:00:00+08:00,56.5,56.6,56.2,56.3,937653,,,,,,,,,
2025-08-11T00:00:00+08:00,56.3,56.4,56.2,56.2,1742665,,,,,,,,,
2025-08-12T00:00:00+08:00,56.3,56.4,56.2,56.2,2253733,,,,,,,,,
2025-08-13T00:00:00+08:00,56.3,56.4,56.2,56.2,3595502,,,,,,,,,
2025-08-14T00:00:00+08:00,56.3,56.6,56.2,56.5,2946827,,,,,,,,,
2025-08-15T00:00:00+08:00,56.6,56.6,56.2,56.2,1431648,,,,,,,,,
2025-08-18T00:00:00+08:00,56.1,56.4,55.9,56.1,1481128,,,,,,,,,
2025-08-19T00:00:00+08:00,55.9,56.3,55.9,56.0,1789327,,,,,,,,,
2025-08-20T00:00:00+08:00,56.0,56.2,55.9,56.2,3055938,,,,,,,,,
2025-08-21T00:00:00+08:00,56.2,56.7,55.9,56.1,1800050,,,,,,,,,
