datetime,open,high,low,close,volume,foreign_net_buy_x,invest_trust_net_buy_x,dealer_net_buy_x,foreign_net_buy_y,invest_trust_net_buy_y,dealer_net_buy_y,foreign_net_buy,invest_trust_net_buy,dealer_net_buy
2025-05-02T00:00:00+08:00,145.0,148.0,144.0,146.5,126025,,,,,,,,,
2025-05-05T00:00:00+08:00,148.0,148.0,139.5,141.0,146886,,,,,,,,,
2025-05-06T00:00:00+08:00,141.0,144.0,141.0,142.5,79850,,,,,,,,,
2025-05-07T00:00:00+08:00,141.5,152.0,141.5,142.5,385405,,,,,,,,,
2025-05-08T00:00:00+08:00,143.0,145.0,142.5,142.5,57179,,,,,,,,,
2025-05-09T00:00:00+08:00,145.0,145.0,141.0,141.5,96318,,,,,,,,,
2025-05-12T00:00:00+08:00,140.5,146.0,140.5,143.5,133139,,,,,,,,,
2025-05-13T00:00:00+08:00,147.0,148.5,142.5,145.0,131685,,,,,,,,,
2025-05-14T00:00:00+08:00,145.0,149.0,144.0,148.0,153006,,,,,,,,,
2025-05-15T00:00:00+08:00,146.0,146.0,141.0,146.0,351281,,,,,,,,,
2025-05-16T00:00:00+08:00,147.0,147.0,140.0,140.0,194411,,,,,,,,,
2025-05-19T00:00:00+08:00,139.0,139.0,134.5,135.5,135573,,,,,,,,,
2025-05-20T00:00:00+08:00,137.5,138.5,136.0,136.5,35090,,,,,,,,,
2025-05-21T00:00:00+08:00,136.5,137.5,135.5,136.0,56546,,,,,,,,,
2025-05-22T00:00:00+08:00,135.0,135.0,132.5,133.5,72160,,,,,,,,,
2025-05-23T00:00:00+08:00,135.0,145.5,135.0,140.5,233899,,,,,,,,,
2025-05-26T00:00:00+08:00,142.0,145.0,140.5,140.5,121773,,,,,,,,,
2025-05-27T00:00:00+08:00,142.5,142.5,138.5,139.5,38826,,,,,,,,,
2025-05-28T00:00:00+08:00,142.0,142.0,136.5,136.5,48775,,,,,,,,,
2025-05-29T00:00:00+08:00,138.5,141.5,135.5,138.0,114872,,,,,,,,,
2025-06-02T00:00:00+08:00,141.0,144.0,137.5,143.0,335101,,,,,,,,,
2025-06-03T00:00:00+08:00,144.0,144.0,138.0,140.5,169525,,,,,,,,,
2025-06-04T00:00:00+08:00,141.0,144.0,140.0,140.0,139105,,,,,,,,,
2025-06-05T00:00:00+08:00,141.5,141.5,137.5,138.0,119375,,,,,,,,,
2025-06-06T00:00:00+08:00,138.5,142.0,137.0,137.0,132353,,,,,,,,,
2025-06-09T00:00:00+08:00,139.0,143.5,139.0,143.0,284491,,,,,,,,,
2025-06-10T00:00:00+08:00,142.0,142.0,138.5,139.5,174283,,,,,,,,,
2025-06-11T00:00:00+08:00,139.5,139.5,138.0,138.0,79556,,,,,,,,,
