datetime,open,high,low,close,volume,foreign_net_buy,invest_trust_net_buy,dealer_net_buy
2025-11-03T00:00:00+08:00,77.3,79.15,77.2,78.9,3792788,291000.0,0.0,7003.0
2025-11-04T00:00:00+08:00,78.2,78.5,77.65,77.9,3929436,-191000.0,0.0,-473814.0
2025-11-05T00:00:00+08:00,76.2,77.65,76.0,77.65,4270146,190000.0,0.0,-534476.0
2025-11-06T00:00:00+08:00,77.5,78.15,77.1,78.05,2665363,7000.0,0.0,-72584.0
2025-11-07T00:00:00+08:00,78.1,78.7,77.95,78.15,2749497,29000.0,0.0,-1112151.0
2025-11-10T00:00:00+08:00,79.3,80.75,79.2,80.65,4948693,-46000.0,0.0,-120751.0
2025-11-11T00:00:00+08:00,83.5,84.25,83.35,83.85,7792190,-27000.0,0.0,-1018201.0
2025-11-12T00:00:00+08:00,83.7,83.85,82.45,82.5,5472908,71000.0,0.0,439254.0
2025-11-13T00:00:00+08:00,86.15,87.1,85.4,86.85,7451805,-116000.0,0.0,1033854.0
2025-11-14T00:00:00+08:00,85.45,86.75,85.2,85.7,7058573,-117000.0,0.0,175495.0
2025-11-17T00:00:00+08:00,82.9,82.9,80.7,80.7,8414420,5000.0,0.0,-1428147.0
2025-11-18T00:00:00+08:00,79.7,79.8,78.3,78.75,6440187,207000.0,0.0,412407.0
2025-11-19T00:00:00+08:00,80.7,81.7,80.3,81.65,4281010,-230000.0,0.0,283509.0
2025-11-20T00:00:00+08:00,82.2,82.35,79.7,80.75,5196476,-70000.0,0.0,-172079.0
2025-11-21T00:00:00+08:00,80.85,81.3,80.05,80.1,3202896,26000.0,0.0,595947.0
2025-11-24T00:00:00+08:00,80.6,80.8,79.7,79.9,2235711,29000.0,0.0,-145417.0
2025-11-25T00:00:00+08:00,82.95,84.3,82.95,83.95,7593068,-30000.0,0.0,3434637.0
2025-11-26T00:00:00+08:00,83.75,84.8,83.65,84.7,3723795,20.0,0.0,797107.0
2025-11-27T00:00:00+08:00,84.55,84.55,83.7,84.0,3225141,20.0,0.0,272944.0
2025-11-28T00:00:00+08:00,85.25,85.75,85.25,85.3,4607947,-829000.0,0.0,2007155.0
2025-12-01T00:00:00+08:00,87.3,88.4,86.8,86.85,6566080,-63000.0,0.0,1001596.0
2025-12-02T00:00:00+08:00,86.8,87.05,85.4,86.9,4534293,-57000.0,0.0,756607.0
2025-12-03T00:00:00+08:00,86.7,87.1,86.45,86.65,3244770,-16985.0,0.0,-47808.0
2025-12-04T00:00:00+08:00,86.4,86.45,85.25,85.55,3615842,-56980.0,0.0,48.0
2025-12-05T00:00:00+08:00,85.9,86.6,85.65,86.6,1916285,2020.0,0.0,496268.0
2025-12-08T00:00:00+08:00,86.0,86.2,85.7,86.05,2211420,15020.0,0.0,-287765.0
2025-12-09T00:00:00+08:00,85.4,85.6,85.0,85.0,3037856,6020.0,0.0,177011.0
2025-12-10T00:00:00+08:00,86.0,86.45,85.75,86.0,2644123,0.0,0.0,797387.0
2025-12-11T00:00:00+08:00,87.3,87.65,86.0,86.05,3411353,-37980.0,0.0,1510145.0
2025-12-12T00:00:00+08:00,88.55,88.9,88.35,88.75,5202376,120000.0,0.0,1837937.0
2025-12-15T00:00:00+08:00,90.4,91.2,90.25,91.2,4517898,109000.0,0.0,977157.0
2025-12-16T00:00:00+08:00,90.2,90.55,89.0,89.1,3927987,37012.0,0.0,156635.0
2025-12-17T00:00:00+08:00,90.55,91.75,90.4,91.55,3426883,5020.0,0.0,-237576.0
2025-12-18T00:00:00+08:00,91.55,91.65,91.1,91.55,2242568,-20000.0,0.0,775188.0
2025-12-19T00:00:00+08:00,91.05,91.15,90.35,90.8,2411154,0.0,0.0,80331.0
2025-12-22T00:00:00+08:00,92.9,94.55,92.6,94.5,4648278,-20000.0,-50000.0,334321.0
