datetime,open,high,low,close,volume,foreign_net_buy,invest_trust_net_buy,dealer_net_buy
2025-06-02T00:00:00+08:00,4.97,4.99,4.96,4.99,3708440,-25000.0,0.0,-2412705.0
2025-06-03T00:00:00+08:00,4.96,4.96,4.94,4.96,3049600,178000.0,0.0,-1347000.0
2025-06-04T00:00:00+08:00,4.92,4.92,4.9,4.9,1312398,21000.0,0.0,-559200.0
2025-06-05T00:00:00+08:00,4.9,4.91,4.9,4.9,2406012,-23000.0,0.0,-2207000.0
2025-06-06T00:00:00+08:00,4.91,4.92,4.91,4.92,1306000,-10000.0,0.0,-449000.0
2025-06-09T00:00:00+08:00,4.9,4.9,4.88,4.88,1512764,-14000.0,0.0,-354301.0
2025-06-10T00:00:00+08:00,4.87,4.87,4.84,4.87,5882830,,,
2025-06-11T00:00:00+08:00,4.85,4.86,4.84,4.86,649126,6000.0,0.0,158989.0
2025-06-12T00:00:00+08:00,4.86,4.87,4.85,4.87,1057067,0.0,0.0,-259154.0
2025-06-13T00:00:00+08:00,4.89,4.91,4.88,4.91,1913212,301000.0,0.0,-815171.0
2025-06-16T00:00:00+08:00,4.88,4.88,4.86,4.87,1819314,0.0,0.0,-346659.0
2025-06-17T00:00:00+08:00,4.86,4.86,4.84,4.86,1410071,-4000.0,0.0,-1011059.0
2025-06-18T00:00:00+08:00,4.87,4.88,4.86,4.86,1152062,-163000.0,0.0,106012.0
2025-06-19T00:00:00+08:00,4.89,4.9,4.89,4.89,766558,7000.0,0.0,-385000.0
2025-06-20T00:00:00+08:00,4.9,4.91,4.88,4.91,2359467,0.0,0.0,-1380893.0
2025-06-23T00:00:00+08:00,4.92,4.93,4.91,4.92,1158817,0.0,0.0,-412770.0
2025-06-24T00:00:00+08:00,4.84,4.84,4.81,4.82,2163578,-5000.0,0.0,-882200.0
2025-06-25T00:00:00+08:00,4.78,4.79,4.78,4.78,2247152,20000.0,0.0,123450.0
2025-06-26T00:00:00+08:00,4.78,4.79,4.77,4.78,805005,7000.0,0.0,-535200.0
2025-06-27T00:00:00+08:00,4.75,4.75,4.73,4.74,2538260,-27000.0,0.0,-1492230.0
