datetime,open,high,low,close,volume,foreign_net_buy,invest_trust_net_buy,dealer_net_buy
2025-11-03T00:00:00+08:00,6.06,6.09,6.05,6.06,469018,0.0,0.0,127982.0
2025-11-04T00:00:00+08:00,6.05,6.05,6.03,6.04,299000,-155000.0,0.0,84000.0
2025-11-05T00:00:00+08:00,6.11,6.14,6.06,6.06,432030,-84000.0,0.0,90030.0
2025-11-06T00:00:00+08:00,6.05,6.05,5.98,5.98,584000,-15000.0,0.0,-110000.0
2025-11-07T00:00:00+08:00,6.0,6.03,6.0,6.0,174030,0.0,0.0,75970.0
2025-11-10T00:00:00+08:00,6.0,6.07,6.0,6.03,125086,0.0,0.0,95086.0
2025-11-11T00:00:00+08:00,6.01,6.06,5.99,6.06,169000,-1000.0,0.0,140000.0
2025-11-12T00:00:00+08:00,6.04,6.05,6.01,6.05,819000,-1000.0,0.0,-261000.0
2025-11-13T00:00:00+08:00,6.03,6.04,5.99,5.99,331050,-20000.0,0.0,-47050.0
2025-11-14T00:00:00+08:00,6.01,6.01,5.99,6.01,150000,-80000.0,0.0,134000.0
2025-11-17T00:00:00+08:00,6.04,6.13,6.04,6.1,226300,0.0,0.0,-44300.0
2025-11-18T00:00:00+08:00,6.15,6.15,6.09,6.14,409001,-35000.0,0.0,-254000.0
2025-11-19T00:00:00+08:00,6.1,6.11,6.05,6.09,274030,0.0,0.0,106970.0
2025-11-20T00:00:00+08:00,6.08,6.09,6.06,6.07,278030,-104000.0,0.0,-72970.0
2025-11-21T00:00:00+08:00,6.14,6.25,6.13,6.21,1041000,0.0,0.0,475000.0
2025-11-24T00:00:00+08:00,6.21,6.31,6.21,6.28,806710,0.0,0.0,489200.0
2025-11-25T00:00:00+08:00,6.23,6.26,6.21,6.23,391500,0.0,0.0,37500.0
2025-11-26T00:00:00+08:00,6.2,6.22,6.15,6.15,293500,0.0,0.0,-131500.0
2025-11-27T00:00:00+08:00,6.17,6.18,6.11,6.14,125900,-3000.0,0.0,-85100.0
2025-11-28T00:00:00+08:00,6.15,6.2,6.15,6.16,140000,0.0,0.0,74000.0
2025-12-01T00:00:00+08:00,6.15,6.17,6.15,6.17,50000,0.0,0.0,26000.0
2025-12-02T00:00:00+08:00,6.11,6.15,6.11,6.15,73000,0.0,0.0,26000.0
2025-12-03T00:00:00+08:00,6.15,6.17,6.12,6.17,340036,0.0,0.0,-37036.0
2025-12-04T00:00:00+08:00,6.17,6.19,6.15,6.16,193000,0.0,0.0,-7000.0
2025-12-05T00:00:00+08:00,6.15,6.16,6.15,6.16,29000,0.0,0.0,-9000.0
2025-12-08T00:00:00+08:00,6.11,6.11,6.01,6.02,575129,-204000.0,0.0,-222129.0
2025-12-09T00:00:00+08:00,6.04,6.06,6.01,6.02,286000,-153000.0,0.0,234000.0
2025-12-10T00:00:00+08:00,6.06,6.15,6.06,6.13,729001,-100000.0,0.0,399999.0
2025-12-11T00:00:00+08:00,6.08,6.12,6.06,6.12,624000,-517000.0,0.0,601000.0
2025-12-12T00:00:00+08:00,6.1,6.14,6.09,6.09,549000,-243000.0,0.0,415000.0
2025-12-15T00:00:00+08:00,6.12,6.12,6.08,6.11,340001,-74000.0,0.0,55000.0
2025-12-16T00:00:00+08:00,6.14,6.25,6.14,6.22,276000,-168000.0,0.0,174000.0
2025-12-17T00:00:00+08:00,6.22,6.22,6.2,6.21,207000,-32000.0,0.0,30000.0
2025-12-18T00:00:00+08:00,6.16,6.18,6.16,6.16,279150,0.0,0.0,-96150.0
2025-12-19T00:00:00+08:00,6.14,6.15,6.1,6.13,86100,0.0,0.0,7100.0
2025-12-22T00:00:00+08:00,6.1,6.11,6.09,6.11,41000,0.0,0.0,-39000.0
