datetime,open,high,low,close,volume,foreign_net_buy,invest_trust_net_buy,dealer_net_buy
2025-06-02T00:00:00+08:00,28.09,28.16,28.04,28.15,478873,-5000.0,0.0,-163964.0
2025-06-03T00:00:00+08:00,29.37,29.4,28.94,29.12,3646913,-80000.0,0.0,621718.0
2025-06-04T00:00:00+08:00,29.38,29.5,29.3,29.33,1862991,166000.0,0.0,-379396.0
2025-06-05T00:00:00+08:00,29.34,29.41,29.31,29.31,1039890,14000.0,0.0,140398.0
2025-06-06T00:00:00+08:00,30.37,30.81,30.37,30.71,6358379,153950.0,0.0,-2138659.0
2025-06-09T00:00:00+08:00,30.6,30.72,30.59,30.71,4278007,178000.0,0.0,623199.0
2025-06-10T00:00:00+08:00,31.09,31.12,30.85,31.05,4370494,,,
2025-06-11T00:00:00+08:00,31.07,31.16,31.01,31.07,1820468,129000.0,0.0,-46519.0
2025-06-12T00:00:00+08:00,30.87,30.92,30.8,30.92,2810285,-233000.0,0.0,-874417.0
2025-06-13T00:00:00+08:00,30.66,31.05,30.66,30.69,2753122,-62000.0,0.0,-985650.0
2025-06-16T00:00:00+08:00,30.69,30.83,30.61,30.75,1200228,79000.0,0.0,-117619.0
2025-06-17T00:00:00+08:00,30.75,30.83,30.58,30.81,1500592,-111000.0,0.0,477090.0
2025-06-18T00:00:00+08:00,31.42,31.56,31.36,31.55,2609024,114000.0,0.0,494054.0
2025-06-19T00:00:00+08:00,31.09,31.1,30.95,31.09,2181199,-128000.0,0.0,-80813.0
2025-06-20T00:00:00+08:00,30.75,30.75,30.05,30.05,4757406,-316000.0,0.0,1101515.0
2025-06-23T00:00:00+08:00,30.43,30.5,30.32,30.4,1171995,70000.0,0.0,119645.0
2025-06-24T00:00:00+08:00,30.41,30.52,30.34,30.43,1306379,33000.0,0.0,707474.0
2025-06-25T00:00:00+08:00,30.34,30.34,30.25,30.31,1136256,-133000.0,0.0,350133.0
2025-06-26T00:00:00+08:00,30.6,30.67,30.53,30.66,1047833,26000.0,0.0,-183816.0
2025-06-27T00:00:00+08:00,30.75,30.83,30.55,30.63,1775845,-59000.0,0.0,269650.0
2025-06-30T00:00:00+08:00,30.18,30.42,30.08,30.4,1598886,42000.0,0.0,-1060640.0
2025-07-01T00:00:00+08:00,30.54,30.59,30.15,30.44,2039215,-264000.0,0.0,-333826.0
2025-07-02T00:00:00+08:00,30.37,30.38,30.18,30.33,1289731,8000.0,0.0,-667937.0
2025-07-03T00:00:00+08:00,30.54,30.58,30.5,30.53,1006344,104000.0,0.0,130234.0
2025-07-04T00:00:00+08:00,30.76,30.87,30.66,30.87,2202088,232000.0,0.0,1505325.0
2025-07-07T00:00:00+08:00,30.87,30.95,30.5,30.64,2957032,-204000.0,0.0,632992.0
2025-07-08T00:00:00+08:00,30.86,30.89,30.75,30.87,1826935,22000.0,0.0,1134039.0
2025-07-09T00:00:00+08:00,30.85,30.85,30.6,30.73,1888937,-560000.0,0.0,1442086.0
