datetime,open,high,low,close,volume,foreign_net_buy,invest_trust_net_buy,dealer_net_buy
2025-11-03T00:00:00+08:00,9.23,9.31,9.21,9.29,2513527,0.0,0.0,1890970.0
2025-11-04T00:00:00+08:00,9.26,9.36,9.21,9.36,2089848,0.0,0.0,-489225.0
2025-11-05T00:00:00+08:00,9.5,9.58,9.44,9.46,7118953,0.0,0.0,2601812.0
2025-11-06T00:00:00+08:00,9.41,9.41,9.35,9.36,2007362,0.0,0.0,100049.0
2025-11-07T00:00:00+08:00,9.46,9.52,9.45,9.49,3646113,0.0,0.0,261885.0
2025-11-10T00:00:00+08:00,9.44,9.49,9.38,9.38,2439666,0.0,0.0,-275840.0
2025-11-11T00:00:00+08:00,9.34,9.45,9.33,9.45,1525302,0.0,0.0,646501.0
2025-11-12T00:00:00+08:00,9.42,9.44,9.36,9.38,981368,0.0,0.0,-573618.0
2025-11-13T00:00:00+08:00,9.4,9.44,9.38,9.41,785863,0.0,0.0,309283.0
2025-11-14T00:00:00+08:00,9.56,9.6,9.53,9.59,4669547,0.0,0.0,2196480.0
2025-11-17T00:00:00+08:00,9.54,9.57,9.5,9.56,2469710,0.0,0.0,-1894784.0
2025-11-18T00:00:00+08:00,9.67,9.78,9.62,9.78,5497660,2000.0,0.0,2429243.0
2025-11-19T00:00:00+08:00,9.81,9.87,9.75,9.83,3328997,0.0,0.0,-559824.0
2025-11-20T00:00:00+08:00,9.58,9.64,9.54,9.56,6173032,0.0,0.0,-2935985.0
2025-11-21T00:00:00+08:00,9.79,9.9,9.79,9.86,5014147,0.0,0.0,1883293.0
2025-11-24T00:00:00+08:00,9.8,9.86,9.79,9.84,3035483,0.0,0.0,-1761095.0
2025-11-25T00:00:00+08:00,9.67,9.79,9.66,9.74,1972233,0.0,0.0,-864494.0
2025-11-26T00:00:00+08:00,9.63,9.63,9.56,9.59,3295543,0.0,0.0,-1069975.0
2025-11-27T00:00:00+08:00,9.51,9.53,9.47,9.49,3384617,0.0,0.0,-1380294.0
2025-11-28T00:00:00+08:00,9.48,9.5,9.39,9.4,5974177,8000.0,0.0,2419716.0
2025-12-01T00:00:00+08:00,9.45,9.54,9.45,9.53,2998770,0.0,0.0,585645.0
2025-12-02T00:00:00+08:00,9.46,9.5,9.41,9.49,1291499,0.0,0.0,-220051.0
2025-12-03T00:00:00+08:00,9.41,9.45,9.39,9.42,1372785,0.0,0.0,-588266.0
2025-12-04T00:00:00+08:00,9.42,9.44,9.39,9.42,639516,0.0,0.0,62848.0
2025-12-05T00:00:00+08:00,9.41,9.42,9.35,9.36,1702569,0.0,0.0,-1397651.0
2025-12-08T00:00:00+08:00,9.34,9.34,9.25,9.26,4425219,0.0,0.0,-1637113.0
2025-12-09T00:00:00+08:00,9.25,9.28,9.24,9.26,1910803,0.0,0.0,-21620.0
2025-12-10T00:00:00+08:00,9.26,9.26,9.2,9.22,2316568,-5000.0,0.0,-91181.0
2025-12-11T00:00:00+08:00,9.18,9.32,9.18,9.32,2697771,0.0,0.0,686241.0
2025-12-12T00:00:00+08:00,9.25,9.29,9.23,9.25,1219741,0.0,0.0,-301899.0
2025-12-15T00:00:00+08:00,9.4,9.42,9.34,9.36,2216765,5000.0,0.0,1380955.0
2025-12-16T00:00:00+08:00,9.46,9.53,9.44,9.45,4052203,0.0,0.0,1326430.0
2025-12-17T00:00:00+08:00,9.45,9.5,9.42,9.47,823735,0.0,0.0,150530.0
2025-12-18T00:00:00+08:00,9.52,9.54,9.49,9.49,2121929,0.0,0.0,855188.0
2025-12-19T00:00:00+08:00,9.43,9.43,9.38,9.41,1895942,0.0,0.0,-542252.0
2025-12-22T00:00:00+08:00,9.29,9.31,9.25,9.27,3000385,0.0,0.0,-1500420.0
