datetime,open,high,low,close,volume,foreign_net_buy,invest_trust_net_buy,dealer_net_buy
2025-11-03T00:00:00+08:00,56.0,56.2,55.3,55.4,266994,39000.0,0.0,49.0
2025-11-04T00:00:00+08:00,55.6,55.9,53.9,54.1,281185,21000.0,0.0,3000.0
2025-11-05T00:00:00+08:00,53.0,54.0,52.7,53.0,394487,-185000.0,0.0,-8416.0
2025-11-06T00:00:00+08:00,53.3,54.1,53.2,53.7,156325,33000.0,0.0,1879.0
2025-11-07T00:00:00+08:00,53.8,53.8,52.7,53.0,187868,-48000.0,0.0,-1065.0
2025-11-10T00:00:00+08:00,53.0,53.2,52.5,53.0,168569,36000.0,0.0,-1838.0
2025-11-11T00:00:00+08:00,52.7,53.6,52.6,52.6,222344,-20000.0,0.0,-3723.0
2025-11-12T00:00:00+08:00,52.7,53.3,52.6,52.9,232074,46000.0,0.0,1872.0
2025-11-13T00:00:00+08:00,53.0,53.0,51.5,51.8,458738,-131000.0,0.0,3847.0
2025-11-14T00:00:00+08:00,51.2,54.8,50.6,52.9,562224,-64000.0,0.0,-5050.0
2025-11-17T00:00:00+08:00,53.2,54.0,52.2,53.3,358210,39070.0,0.0,22349.0
2025-11-18T00:00:00+08:00,53.2,53.3,51.5,51.5,483508,-98000.0,0.0,-3804.0
2025-11-19T00:00:00+08:00,51.5,53.4,50.6,51.7,487567,-117000.0,0.0,500.0
2025-11-20T00:00:00+08:00,52.1,53.3,52.1,52.8,215684,136000.0,0.0,-178.0
2025-11-21T00:00:00+08:00,52.1,54.4,51.7,52.4,732513,-14660.0,0.0,1080.0
2025-11-24T00:00:00+08:00,53.4,53.4,52.4,52.4,137190,-9000.0,0.0,2398.0
2025-11-25T00:00:00+08:00,53.4,53.4,52.5,53.4,222682,123000.0,0.0,2015.0
2025-11-26T00:00:00+08:00,53.6,55.7,53.4,53.9,532730,147000.0,0.0,3535.0
2025-11-27T00:00:00+08:00,54.2,54.3,53.3,53.5,158417,5000.0,0.0,-1590.0
2025-11-28T00:00:00+08:00,53.4,53.9,53.2,53.2,198710,17000.0,0.0,1100.0
2025-12-01T00:00:00+08:00,53.4,53.4,52.0,52.2,212197,-38000.0,0.0,-2.0
2025-12-02T00:00:00+08:00,52.7,52.7,52.1,52.2,111673,20000.0,0.0,5000.0
2025-12-03T00:00:00+08:00,52.7,53.4,52.6,52.7,141128,93000.0,0.0,-8.0
2025-12-04T00:00:00+08:00,52.6,54.2,52.6,53.7,302055,122000.0,0.0,0.0
2025-12-05T00:00:00+08:00,54.3,54.9,52.6,52.6,291271,-166000.0,0.0,-415.0
2025-12-08T00:00:00+08:00,53.0,53.2,52.2,53.2,171770,-27000.0,0.0,5545.0
2025-12-09T00:00:00+08:00,53.1,53.4,52.4,52.9,195136,44000.0,0.0,-4494.0
2025-12-10T00:00:00+08:00,52.4,52.9,51.6,52.5,826079,-199000.0,0.0,-671.0
2025-12-11T00:00:00+08:00,53.0,57.7,53.0,57.7,3678539,96000.0,0.0,7955.0
2025-12-12T00:00:00+08:00,57.7,59.8,57.1,58.7,3646444,-239000.0,0.0,-3372.0
2025-12-15T00:00:00+08:00,59.0,59.6,57.5,59.0,1262358,-8000.0,0.0,-5070.0
2025-12-16T00:00:00+08:00,58.9,58.9,56.9,56.9,848986,40000.0,0.0,-2376.0
2025-12-17T00:00:00+08:00,57.3,58.7,56.3,57.1,920903,-136000.0,0.0,50781.0
2025-12-18T00:00:00+08:00,57.1,57.1,56.0,56.1,303843,-47000.0,0.0,9241.0
2025-12-19T00:00:00+08:00,56.8,56.8,56.2,56.8,120921,11000.0,0.0,4100.0
2025-12-22T00:00:00+08:00,57.1,58.9,57.1,57.4,598263,115000.0,0.0,15909.0
