datetime,open,high,low,close,volume,foreign_net_buy_x,invest_trust_net_buy_x,dealer_net_buy_x,foreign_net_buy_y,invest_trust_net_buy_y,dealer_net_buy_y
2025-06-30T00:00:00+08:00,7.32,7.32,7.32,7.32,200,,,,,,
2025-07-01T00:00:00+08:00,7.34,7.34,7.34,7.34,200,,,,,,
2025-07-02T00:00:00+08:00,7.36,7.36,7.36,7.36,200,,,,,,
2025-07-03T00:00:00+08:00,7.36,7.36,7.36,7.36,200,,,,,,
2025-07-04T00:00:00+08:00,7.37,7.47,7.37,7.47,700,,,,,,
2025-07-07T00:00:00+08:00,7.43,7.43,7.43,7.43,200,,,,,,
2025-07-08T00:00:00+08:00,7.48,7.48,7.48,7.48,200,,,,,,
2025-07-09T00:00:00+08:00,7.52,7.52,7.52,7.52,200,,,,,,
2025-07-10T00:00:00+08:00,7.53,7.53,7.53,7.53,200,,,,,,
2025-07-11T00:00:00+08:00,7.63,7.63,7.63,7.63,200,,,,,,
2025-07-14T00:00:00+08:00,7.56,7.56,7.56,7.56,200,,,,,,
2025-07-15T00:00:00+08:00,7.49,7.49,7.49,7.49,200,,,,,,
2025-07-16T00:00:00+08:00,7.47,7.47,7.47,7.47,200,,,,,,
2025-07-17T00:00:00+08:00,7.49,7.49,7.49,7.49,200,,,,,,
2025-07-18T00:00:00+08:00,7.57,7.57,7.57,7.57,200,,,,,,
2025-07-21T00:00:00+08:00,7.58,7.58,7.58,7.58,200,,,,,,
2025-07-22T00:00:00+08:00,7.6,7.6,7.6,7.6,200,,,,,,
2025-07-23T00:00:00+08:00,7.75,7.75,7.75,7.75,200,,,,,,
2025-07-24T00:00:00+08:00,7.72,7.72,7.72,7.72,200,,,,,,
2025-07-25T00:00:00+08:00,7.65,7.65,7.65,7.65,200,,,,,,
2025-07-28T00:00:00+08:00,7.67,7.67,7.67,7.67,200,,,,,,
2025-07-29T00:00:00+08:00,7.64,7.64,7.64,7.64,200,,,,,,
2025-07-30T00:00:00+08:00,7.72,7.72,7.72,7.72,200,,,,,,
2025-07-31T00:00:00+08:00,7.55,7.55,7.55,7.55,200,,,,,,
2025-08-01T00:00:00+08:00,7.5,7.5,7.5,7.5,200,,,,,,
2025-08-04T00:00:00+08:00,7.52,7.52,7.52,7.52,200,,,,,,
2025-08-05T00:00:00+08:00,7.58,7.58,7.58,7.58,200,,,,,,
2025-08-06T00:00:00+08:00,7.59,7.59,7.59,7.59,200,,,,,,
2025-08-07T00:00:00+08:00,7.62,7.62,7.62,7.62,200,,,,,,
2025-08-08T00:00:00+08:00,7.64,7.64,7.64,7.64,200,,,,,,
2025-08-11T00:00:00+08:00,7.63,7.63,7.63,7.63,200,,,,,,
2025-08-12T00:00:00+08:00,7.68,7.68,7.68,7.68,200,,,,,,
2025-08-13T00:00:00+08:00,7.68,7.73,7.68,7.73,1400,,,,,,
2025-08-14T00:00:00+08:00,7.81,7.81,7.81,7.81,200,,,,,,
2025-08-15T00:00:00+08:00,7.76,7.76,7.76,7.76,200,,,,,,
2025-08-18T00:00:00+08:00,7.85,7.85,7.85,7.85,200,,,,,,
2025-08-19T00:00:00+08:00,7.83,7.83,7.83,7.83,200,,,,,,
2025-08-20T00:00:00+08:00,7.8,7.8,7.8,7.8,200,,,,,,
2025-08-21T00:00:00+08:00,7.93,7.93,7.93,7.93,200,,,,,,
2025-08-22T00:00:00+08:00,7.99,7.99,7.99,7.99,200,,,,,,
2025-08-25T00:00:00+08:00,8.19,8.19,8.13,8.13,300,,,,,,
2025-08-26T00:00:00+08:00,8.26,8.26,8.26,8.26,200,,,,,,
2025-08-27T00:00:00+08:00,8.2,8.2,8.2,8.2,200,,,,,,
2025-08-28T00:00:00+08:00,8.1,8.1,8.1,8.1,200,,,,,,
2025-08-29T00:00:00+08:00,8.25,8.25,8.25,8.25,200,,,,,,
2025-09-01T00:00:00+08:00,8.22,8.22,8.22,8.22,200,,,,,,
2025-09-02T00:00:00+08:00,8.21,8.21,8.21,8.21,200,,,,,,
2025-09-03T00:00:00+08:00,8.18,8.18,8.18,8.18,200,,,,,,
2025-09-04T00:00:00+08:00,8.01,8.01,8.01,8.01,200,,,,,,
2025-09-05T00:00:00+08:00,8.11,8.11,8.11,8.11,200,,,,,,
2025-09-08T00:00:00+08:00,8.2,8.2,8.2,8.2,200,,,,,,
2025-09-09T00:00:00+08:00,8.16,8.16,8.16,8.16,200,,,,,,
2025-09-10T00:00:00+08:00,8.2,8.2,8.2,8.2,200,,,,,,
2025-09-11T00:00:00+08:00,8.32,8.32,8.32,8.32,200,,,,,,
2025-09-12T00:00:00+08:00,8.37,8.37,8.37,8.37,200,,,,,,
2025-09-15T00:00:00+08:00,8.44,8.44,8.44,8.44,200,,,,,,
2025-09-16T00:00:00+08:00,8.36,8.36,8.36,8.36,200,,,,,,
2025-09-17T00:00:00+08:00,8.42,8.42,8.42,8.42,200,,,,,,
2025-09-18T00:00:00+08:00,8.42,8.42,8.42,8.42,200,,,,,,
2025-09-19T00:00:00+08:00,8.3,8.3,8.3,8.3,200,,,,,,
